timestamp,Physic_1,Physic_2,Physic_3,Physical_4
10,37,92,92,11172
10.09,37,92,92,11172
9.91,38,93,92,11170
9.89,39,93,92,11170
10.04,39,93,92,11171
10.45,38,93,92,11683
9.62,38,94,92,11683
9.83,38,94,92,11683
10.17,38,94,88,11683
10.01,38,94,88,11683
10.4,38,94,85,11683
9.38,38,94,85,11683
11.2,38,94,82,11684
8.96,37,94,82,11940
11.66,37,95,77,11940
8.21,37,95,77,11940
10.18,37,94,71,11940
9.97,37,94,71,12196
10.03,36,92,63,12198
9.73,36,92,63,12198
10.28,35,90,58,12200
9.9,34,90,58,12200
10.09,33,87,52,12204
9.68,30,87,52,12204
10.32,29,84,49,12208
9.88,26,84,49,12464
10.12,26,84,46,12464
9.64,25,79,46,12468
10.36,22,79,44,12468
9.82,21,76,44,12471
10.18,19,76,43,12471
9.59,19,76,43,12470
10.41,20,76,40,12470
9.65,20,74,40,12216
10.35,20,74,40,12216
9.57,20,76,40,12216
10.43,20,76,39,12216
9.62,19,73,39,11707
10.38,19,73,39,11707
9.83,19,73,39,11708
10.18,19,73,39,11708
10.91,18,71,40,11453
9.09,17,71,40,11453
9.48,17,69,40,11454
10.52,17,69,40,11454
9.69,16,68,40,11456
10.31,15,68,40,11456
9.45,15,68,40,11456
10.55,15,67,41,11459
9.66,13,67,41,10947
10.33,13,65,41,10946
9.5,14,65,41,10946
10.5,13,64,41,10948
9.61,13,64,41,10436
10.57,13,64,41,10436
9.21,13,63,41,10437
10.8,12,63,41,10437
10.87,11,61,42,9415
9.09,11,61,41,9415
9.22,10,60,41,9415
10.73,10,60,43,9415
9.42,10,60,43,9415
10.88,10,59,44,9416
8.91,10,59,44,9416
10.76,10,58,46,9415
9.44,10,58,45,9159
10.6,10,58,45,9159
9.24,10,57,45,9159
10.73,10,57,47,9159
9.43,9,57,47,9158
10.55,10,57,47,9158
9.28,10,57,47,9158
10.72,10,57,49,9158
9.37,10,57,49,8902
9.88,10,57,49,8902
9.99,10,56,49,8902
10.79,10,56,50,8902
9.34,10,56,50,8902
10.67,10,56,50,8902
9.25,10,56,50,8902
10.71,10,56,52,8898
10.28,11,56,52,8642
9.72,11,56,52,8642
9.26,11,55,52,8637
10.74,13,55,53,8637
9.29,13,55,53,8637
10.47,13,54,53,8637
9.48,13,54,53,8637
10.73,13,54,53,8637
9.29,13,54,53,8639
10.52,12,54,53,8639
9.25,12,54,53,8639
10.92,12,54,54,8639
9.29,12,54,54,8639
10.52,12,54,54,8639
9.27,12,53,54,8635
10.75,14,53,55,8635
9.26,14,53,55,8635
10.73,14,54,55,8635
9.27,14,54,55,8635
10.69,14,54,55,8635
9.29,14,54,55,8635
10.72,14,54,55,8635
9.28,14,54,55,8635
10.73,14,54,55,8629
9.26,17,54,55,8117
10.73,17,54,55,8117
9.58,17,53,55,8119
10.44,16,53,55,8119
9.25,16,53,55,8119
10.78,16,53,55,8119
10.09,16,53,54,8119
9.89,16,53,55,8119
9.26,16,55,55,8117
10.75,17,55,54,8117
9.27,17,55,54,8117
10.69,17,55,55,8117
9.32,17,55,55,8117
10.67,17,55,55,8117
9.27,17,55,55,8117
10.73,18,56,55,8117
9.27,18,56,55,8117
10.73,18,56,55,8117
9.27,18,56,55,8116
10.72,18,56,55,8116
9.27,18,56,55,8116
10.73,18,57,55,8116
9.27,18,57,55,8116
10.73,18,57,55,8116
9.26,18,56,55,7600
10.78,20,56,55,7600
9.25,20,56,55,7600
10.75,20,56,55,7600
9.26,20,56,55,7600
10.73,20,56,55,7600
9.26,20,56,55,7600
11.31,20,56,55,7600
8.66,20,56,55,7600
10.74,20,56,55,7604
9.28,18,56,55,7604
10.72,18,56,54,7604
9.53,18,56,55,7600
10.49,20,56,55,7600
9.27,20,56,54,7600
10.71,20,56,55,7600
9.26,20,56,55,7600
10.74,20,56,55,7600
9.25,20,56,55,7600
10.75,20,56,54,7604
9.27,18,56,54,8116
10.74,18,56,55,8116
9.25,18,57,55,8116
10.74,18,57,55,8116
9.27,18,57,55,8116
10.76,18,56,55,8116
9.25,18,56,55,8116
10.69,18,56,55,8116
9.28,18,56,55,8116
10.74,18,56,55,8116
9.3,18,56,55,8116
10.72,18,56,55,8116
10.49,18,56,55,8116
9.53,18,56,55,8116
9.25,18,56,55,8116
10.68,18,56,55,8116
9.3,18,56,55,8116
10.72,17,55,55,8112
9.26,20,55,55,8112
10.74,20,55,55,8112
9.26,20,55,56,7600
10.73,20,55,55,7601
9.28,20,55,55,7601
10.74,20,55,55,7601
9.27,20,55,55,7601
10.75,20,55,55,7601
9.28,20,55,55,7601
10.7,20,55,55,7601
9.26,20,55,55,7601
10.75,20,55,55,7601
9.28,20,55,55,7601
10.68,20,55,55,7601
9.29,20,55,55,7601
10.04,20,55,55,7600
9.94,20,55,55,7600
10.04,20,55,55,7600
10,20,56,55,7600
9.98,20,56,55,7600
10.02,20,56,55,7600
9.99,20,56,54,7600
9.97,20,56,54,7600
10.01,20,56,54,7600
9.99,20,56,54,7600
10.01,20,56,54,7600
9.99,20,56,54,7600
9.33,20,56,54,7600
10.7,20,56,54,7600
10.03,20,56,54,7600
9.97,20,56,55,7600
9.27,20,56,54,7600
10.95,20,56,54,7600
9.04,20,56,54,7600
10.71,20,57,54,7600
9.29,20,57,54,7600
10.72,20,57,54,7600
10.78,20,56,54,7600
9.19,20,56,54,7600
9.33,20,56,54,7600
10.7,20,56,54,7600
9.28,20,56,55,7600
10.73,20,56,54,7600
9.27,20,56,54,7600
10.71,20,56,54,7600
9.05,20,56,54,7600
10.94,20,56,54,7600
9.07,20,56,54,7600
10.92,20,56,54,7600
9.08,20,56,54,7600
10.93,20,56,54,7600
9.08,20,56,54,7600
10.46,20,56,54,7600
9.52,20,56,55,7600
10.93,20,56,54,7600
9.06,20,56,55,7600
10.96,20,56,55,7600
9.04,20,56,55,7600
11.04,20,56,55,7600
8.92,20,56,55,7600
10.51,20,56,55,7600
9.47,20,56,55,7600
10.49,20,56,55,7600
9.5,20,56,54,7600
11.18,20,56,54,7600
8.8,20,56,55,7600
11.17,20,56,55,7600
10.94,20,56,54,7600
9.06,20,56,55,7600
8.89,20,56,55,7600
10.99,20,56,55,7600
8.91,20,56,55,7600
11.17,20,56,55,7600
8.9,20,56,55,7600
10.48,20,56,54,7600
9.43,20,56,55,7600
11.17,20,56,55,7600
8.87,20,56,55,7600
10.52,20,56,55,7600
9.41,20,56,55,7600
11.19,20,56,55,7600
8.89,20,56,55,7600
11.19,20,56,55,7600
10.84,20,56,55,7600
9.03,20,56,55,7600
8.86,20,56,55,7600
11.22,20,56,55,7600
8.69,20,56,54,7600
10.49,20,56,54,7600
9.59,20,56,55,7600
11.27,20,56,55,7600
8.67,20,56,55,7600
10.42,20,56,55,7600
9.59,20,56,54,7600
11.26,20,56,55,7600
8.63,20,56,55,7600
11.19,20,56,55,7600
8.9,20,56,54,7600
11.25,20,56,54,7600
8.66,20,56,54,7600
11.2,20,56,54,7600
8.86,20,56,54,7600
11.27,20,56,54,7600
8.69,20,56,54,7600
10.51,20,56,54,7600
9.52,20,56,54,7600
10.5,20,56,54,7600
9.3,20,56,54,7600
10.7,20,55,54,7601
9.51,20,55,54,7601
11.23,20,55,54,7601
8.54,20,56,54,7600
10.01,20,56,54,7600
10.02,20,56,54,7600
11.44,20,56,54,7600
10.74,20,56,54,7600
7.77,20,56,54,7600
10.03,20,56,54,7600
11.25,20,56,54,7600
8.67,20,56,54,7600
11.53,20,56,54,7600
8.62,20,56,54,7600
11.22,20,56,54,7600
8.61,20,56,54,7600
10.06,20,56,54,7600
10.04,20,56,54,7600
11.26,20,56,54,7600
8.59,20,55,54,7601
10.04,20,55,54,7601
10.08,20,55,54,7601
11.29,20,55,54,7601
10.19,20,55,55,7601
8.34,20,55,54,7601
10.15,20,55,55,7601
10.03,20,55,55,7601
9.83,20,55,55,7601
10.01,20,55,55,7601
10.11,20,55,55,7601
10.05,20,55,55,7601
9.78,20,55,55,7601
10.02,20,55,54,7601
10.05,20,55,54,7601
11.37,20,55,54,7601
8.58,20,55,54,7601
9.93,20,55,54,7601
10.09,20,55,54,7601
10.08,20,55,54,7601
9.88,20,55,54,7601
9.94,20,55,54,7601
10.16,20,55,54,7601
11.65,20,55,54,7601
8.21,20,55,54,7601
9.92,20,55,54,7601
10.12,20,55,54,7601
10.08,20,55,54,7601
9.85,19,53,54,7602
9.91,19,53,53,7602
10.1,19,53,54,7602
11.74,19,53,54,7602
8.28,19,53,53,7602
9.87,19,53,53,7602
10.13,19,53,53,7602
10.15,18,53,53,8119
9.83,16,53,54,8119
9.89,16,53,54,8119
10.02,16,53,54,8114
10.06,18,53,54,7602
9.9,18,53,53,7602
9.94,18,53,53,7607
10.11,16,53,53,7607
10.12,16,53,53,8119
9.8,16,53,54,8114
11.8,18,53,54,8114
8.17,18,53,54,8114
10.13,18,53,54,7602
9.9,18,53,53,7602
9.88,18,53,53,7602
10.05,18,53,53,7602
10.18,18,53,53,7602
9.82,18,53,53,7602
10,18,53,53,7602
10.06,18,53,53,7602
10.09,18,53,53,7602
9.84,18,53,53,7602
9.99,18,53,53,7602
9.98,18,53,53,7602
10.18,18,53,53,7602
9.82,18,53,53,7602
9.98,18,53,53,7602
9.98,18,53,53,7602
10.17,18,53,53,7602
9.83,18,53,53,7602
9.96,18,53,53,7602
10.01,18,53,54,7602
12.07,18,53,53,7602
7.92,18,53,53,7602
9.97,18,53,53,7602
10.13,18,53,54,7602
10.01,18,53,54,7602
9.86,19,54,54,7605
10,17,54,54,7605
9.97,17,54,54,7605
10.6,17,54,54,8119
9.42,16,54,54,8119
9.97,16,54,54,8119
9.97,16,54,54,8119
10.17,16,53,54,7602
9.92,18,53,54,7602
9.9,18,53,54,7602
10.1,18,53,54,7602
9.99,18,53,54,7602
9.88,18,53,54,7602
10.01,18,52,54,7607
10.33,15,52,53,7607
9.73,15,52,54,8119
9.95,16,53,54,8119
9.91,16,53,54,8119
10.16,16,53,54,8119
9.96,16,53,54,8119
11.13,16,53,54,8119
8.74,16,53,54,8119
10.15,16,53,54,8114
9.7,18,53,54,7602
10.2,18,53,54,7602
9.92,19,53,54,7607
10.1,16,53,54,7607
9.98,16,53,54,8119
10.02,16,53,54,8119
9.89,16,53,54,8119
10.07,16,53,54,8119
10.12,16,53,54,8119
9.89,16,53,54,8119
9.84,16,53,54,8119
10.16,16,53,55,8119
9.98,16,53,55,8119
9.78,16,53,55,8119
10.06,16,53,55,8119
10.17,16,53,55,8119
10.04,16,53,55,8119
9.74,16,53,55,8119
10.02,16,53,55,8119
10.21,16,53,55,8119
9.83,16,53,55,8119
9.91,16,53,55,8119
12.34,16,53,55,8119
7.73,16,53,55,8119
10.1,16,53,55,8119
9.88,16,53,55,8119
10.02,16,53,54,8119
9.98,15,52,54,8119
10.1,15,52,54,8119
9.87,15,52,54,8119
10.33,15,52,54,8120
9.72,15,52,54,8120
10.01,15,52,54,8120
9.94,15,52,54,8120
10.02,15,52,54,8120
9.98,15,52,54,8120
10.03,15,52,54,8120
9.97,15,52,54,8120
9.79,15,52,53,8120
10.22,15,52,53,8120
10.01,15,52,53,8120
9.96,15,52,53,8120
9.86,15,52,53,8120
10.2,15,52,53,8120
9.81,15,52,53,8120
9.98,15,52,53,8120
10.01,15,51,53,8120
9.97,15,51,54,8120
10.26,15,51,54,8120
9.71,15,51,54,8120
10.03,15,51,54,8120
9.98,15,51,54,8120
10.02,14,51,54,8120
9.98,14,51,54,8120
10.01,14,51,54,8120
9.99,14,51,54,8120
10.04,14,51,54,8120
9.97,14,51,54,8120
9.77,14,51,54,8125
10.23,12,51,53,8125
10.01,12,51,53,8637
9.96,12,50,54,8637
9.78,12,50,54,8637
10.28,12,50,54,8637
10,12,50,54,8637
9.99,12,50,54,8637
9.78,12,50,54,8637
9.99,12,50,54,8637
10.25,12,50,54,8637
9.72,12,50,54,8637
9.99,12,50,54,8637
10.23,12,50,54,8637
10.02,12,50,54,8637
9.75,12,50,54,8637
10.01,12,50,54,8637
9.98,12,50,57,8637
10.26,12,50,57,8637
9.76,12,50,56,8637
9.98,12,50,56,8637
10.02,12,50,58,8637
10.02,12,50,59,8637
9.98,12,50,59,8637
10.23,12,50,60,8637
9.75,12,50,59,8637
10.06,12,50,59,8637
9.97,12,50,59,8637
10.27,12,50,58,8637
9.74,12,50,57,8637
10.26,12,50,56,8637
10.22,12,50,56,8637
9.29,12,50,58,8637
10.18,12,51,58,8632
10.88,14,51,58,8120
9.14,14,51,55,8120
9.77,14,49,54,8121
11.51,14,49,54,8121
8.73,14,49,54,8121
9.75,14,50,55,8121
12.15,14,50,54,8121
7.61,14,50,55,8121
10.49,14,50,55,8637
9.75,12,50,56,8637
10.02,12,50,55,8637
9.99,12,50,56,8637
10.25,12,50,56,8637
9.81,12,50,56,8637
9.99,12,51,56,8637
10.13,12,51,56,8637
9.88,12,51,56,8637
10,12,51,55,8637
10,12,51,55,8637
9.97,12,51,55,8637
10,12,51,55,8637
11.33,12,51,55,8637
8.66,12,51,55,8637
9.99,12,51,54,8637
10.87,12,51,54,8637
9.09,12,51,54,8637
10.04,12,51,54,8637
10.26,12,51,54,8637
9.74,12,51,54,8637
9.78,12,51,54,8641
9.98,11,51,53,8641
10.23,11,51,54,8641
10.02,11,51,54,8641
9.98,11,51,54,8641
9.76,11,51,54,8641
10.22,11,51,54,8641
10,11,51,54,8641
9.82,11,51,54,8641
10,11,51,54,8641
9.94,11,51,54,8641
10.28,11,51,54,8641
9.71,11,51,54,8641
9.98,11,51,54,8641
10,11,51,53,8641
10.23,11,51,53,8646
9.76,9,51,53,8646
10,9,51,53,8646
10.71,9,51,53,8646
9.31,9,51,53,8646
10.21,9,51,53,8646
9.98,9,51,53,8646
9.77,9,51,53,8646
10.11,9,51,53,8646
9.89,9,51,53,8646
9.99,9,51,53,8646
9.99,9,50,53,8646
10.23,9,50,52,8902
9.75,9,50,52,8902
9.96,9,51,52,8902
10.05,9,51,52,8902
10.04,9,51,52,8902
10.91,9,51,52,8902
9,9,51,52,8902
10.01,9,51,52,8902
10,9,51,52,8902
9.91,9,51,52,8902
10.03,9,50,52,8902
10.06,9,50,52,8902
10.05,9,50,52,8902
9.83,9,50,52,8902
10,9,50,52,8902
10.08,9,50,51,8902
10.07,9,50,51,8902
9.8,9,50,51,8902
10.06,9,50,52,8902
10.55,9,50,52,8902
9.51,9,50,52,8902
9.84,9,49,52,8902
10.02,9,49,52,8902
10.13,9,49,52,8902
10.04,9,49,52,8902
9.78,9,49,52,8902
10.01,9,49,53,8902
10.1,8,49,53,8902
10.05,8,49,53,8902
9.82,8,49,53,8902
11.57,8,49,53,8902
8.56,8,49,53,8902
10.03,8,49,53,8902
9.85,8,49,53,8902
9.98,8,49,53,8902
10.09,8,49,53,8902
9.94,8,49,53,8902
9.9,8,49,53,8902
10.05,9,49,53,8906
10.07,8,49,52,8906
10.09,8,49,52,8906
11.52,8,49,52,8906
8.24,8,49,52,8906
10.12,8,50,49,8906
10.39,8,50,49,8906
9.57,8,50,20,8906
9.86,8,49,20,8906
10.11,8,49,20,8896
10.14,8,48,20,8887
9.8,8,48,19,8881
9.92,8,47,19,8876
10.1,8,46,19,8871
10.58,8,45,19,8871
9.37,8,45,19,8868
9.92,8,44,19,8854
10.08,8,43,19,8850
10.11,8,42,19,8848
9.93,7,41,19,8854
9.85,8,40,19,8852
10.08,8,39,19,8818
11.91,21,39,19,8823
8.04,21,38,19,8820
9.91,20,37,19,8821
10.12,20,37,19,8820
10.11,20,36,19,8817
9.87,19,35,19,8817
9.86,19,34,19,8815
10.13,19,33,19,8813
10.14,18,32,19,8813
9.78,19,32,20,8812
9.95,19,30,20,8807
10.05,18,29,20,8804
10.14,18,27,20,8800
9.84,18,26,20,8798
9.97,18,24,21,8793
9.99,18,23,21,8792
10.14,17,22,21,8530
11.59,19,22,21,8532
8.22,18,22,21,8533
10.02,18,23,22,8533
10.22,19,24,22,8534
9.8,19,24,22,8537
9.88,18,25,22,8539
10.07,19,25,22,8541
10.04,18,26,22,8031
9.98,18,25,22,8029
9.99,19,27,23,8033
9.96,19,28,23,8039
10.05,19,28,23,7528
9.97,18,29,24,7533
9.98,18,29,24,7536
9.96,18,30,25,7539
10.16,18,30,25,7541
9.85,18,30,25,7543
9.96,17,30,25,7542
10,18,30,25,7539
11.51,18,30,25,7537
8.49,18,30,25,7536
9.98,19,29,25,7531
9.98,19,29,25,7532
10.16,19,29,25,7530
9.87,19,29,25,7530
9.94,19,29,25,7527
10,19,29,25,7527
10.16,19,28,25,7526
9.84,19,29,26,7528
9.97,19,28,26,7526
10,19,28,25,7525
10.45,19,28,25,7010
10.27,20,27,25,7008
9.29,20,27,25,7008
9.97,20,27,25,7009
10.1,20,27,25,7009
9.89,20,27,25,7009
9.97,20,27,25,7009
10.12,19,28,25,7015
9.96,19,28,25,7014
10.33,19,28,25,7014
9.57,19,28,25,7017
10.07,19,28,25,7018
10.02,19,28,25,7018
9.91,18,27,25,7016
11.12,18,27,25,7014
8.93,18,27,25,7013
10,18,26,25,7528
9.9,17,26,25,7528
9.96,17,26,25,7528
10.1,17,28,36,7535
10.03,17,30,36,7545
9.86,17,34,55,7589
9.99,17,34,56,7589
10.08,17,33,62,7589
10.06,17,33,62,7589
9.87,17,33,68,7589
9.95,17,34,68,7589
10.45,17,34,68,7588
9.72,17,34,68,7590
9.82,19,37,70,7594
9.98,17,37,69,7594
10.09,17,37,69,7593
10.09,19,40,69,8104
9.78,19,40,69,8102
10,20,40,69,8102
10.09,21,42,69,8105
10.07,20,42,69,8617
9.8,20,42,69,8615
10.21,22,45,69,8615
9.92,22,45,69,8638
10.04,11,45,69,8638
9.79,11,47,69,8637
10.04,12,47,69,8637
10.08,12,47,69,8637
10.08,11,44,69,8642
9.77,9,44,69,8642
10.02,9,44,69,8642
10.16,9,46,68,8642
9.97,9,46,68,8642
9.82,9,46,68,8642
10.02,9,43,68,8646
10.02,8,43,68,8646
10.47,8,43,68,8646
11.21,8,45,68,8646
8.3,8,45,68,8646
10.36,8,43,70,8646
9.79,8,43,70,8902
9.76,8,43,70,8902
10.02,8,44,70,8902
10.09,8,44,69,8902
10.07,8,44,69,8902
9.8,8,44,69,8902
10.02,8,44,69,8902
10.11,8,44,69,8902
10.04,8,45,69,8902
9.78,8,45,69,8902
9.99,8,46,69,8902
11.2,8,46,69,8902
9,8,46,69,8902
9.77,8,47,69,8902
9.98,8,47,69,8902
10.13,8,47,69,8902
10.11,9,48,69,8902
9.75,9,48,69,8902
9.97,9,48,69,8902
10.23,9,48,70,8902
9.97,9,48,70,8902
9.86,9,48,71,8902
11.61,9,49,71,8906
8.41,7,49,71,8906
10.01,8,50,71,8906
9.91,8,50,73,8906
9.93,8,50,73,8906
10.13,8,50,73,8906
10.07,8,50,73,8906
9.85,8,50,73,8906
9.91,8,51,73,8906
10.09,7,51,72,8906
10.12,7,51,72,8906
10.35,8,52,72,8906
9.43,8,52,72,8906
10.12,8,53,72,8904
10.08,8,53,72,8904
9.83,8,53,72,8904
9.95,9,54,72,8905
10.1,9,54,72,8905
10.08,9,54,72,8905
10.37,9,55,72,8903
9.39,9,55,72,8903
10.08,10,56,71,8903
10.14,10,56,71,8903
9.82,10,56,71,8903
9.95,10,57,71,8903
10.04,10,57,72,8903
10.15,10,57,72,8903
9.92,10,57,74,8903
9.98,10,57,74,8903
9.99,10,57,76,8902
10.06,10,57,76,8902
9.85,10,57,77,8902
11.38,10,58,77,8903
8.59,10,58,78,8903
10.19,10,60,78,9157
9.81,11,60,78,9157
9.9,11,60,78,9157
10.07,11,61,78,9154
10.14,12,61,78,9154
9.85,13,63,78,9154
9.97,13,63,78,9154
9.99,13,63,77,9154
10.17,13,64,77,9152
9.84,14,64,77,9152
10,14,64,77,9152
9.97,14,65,77,9152
10.15,14,65,77,9152
9.9,14,66,78,9152
9.92,14,66,78,9152
9.98,14,66,78,9152
10.15,14,67,78,9152
9.85,14,67,78,9152
10.02,14,68,78,9150
9.95,16,68,77,9150
10.17,16,68,77,9406
9.85,16,68,77,9406
9.98,16,68,77,9406
11.53,16,69,77,9406
8.57,16,69,77,9406
10.01,16,70,77,9405
9.83,17,70,77,9405
10.4,17,70,76,9405
9.7,17,70,76,9405
9.89,17,70,76,9405
10.04,17,71,76,9405
10.05,17,71,76,9405
10.07,17,70,76,9917
9.81,17,70,76,9917
9.97,17,70,76,9917
10.09,17,71,77,9917
10.05,17,71,77,9917
11.51,17,71,76,9917
8.35,17,71,76,9917
10.11,17,71,76,9917
9.97,17,71,76,9917
9.89,17,71,76,9917
9.98,17,71,76,9915
10.43,19,71,75,9915
9.65,19,72,75,10427
9.92,19,72,76,10427
10.04,19,72,76,10427
10.01,19,72,76,10427
10.09,19,72,76,10427
9.83,19,72,75,10427
9.97,19,72,75,10427
10.09,19,72,75,10427
10.13,19,72,75,10427
9.79,19,72,75,10428
9.95,19,72,75,10428
11.49,19,73,74,10428
8.68,19,73,74,10940
9.79,19,73,75,10940
10.03,19,73,75,10940
10.13,19,73,75,10940
9.83,19,73,75,10940
9.95,19,73,73,10940
10.01,19,73,73,10940
10.09,19,73,66,10940
9.9,19,73,66,10940
9.96,19,73,57,10940
10.91,19,73,57,10940
9.27,19,73,50,10940
10.05,19,73,50,10940
9.76,19,73,42,10940
10.01,18,71,42,10942
10.04,17,71,34,10942
10.13,17,71,34,10942
9.77,17,69,13,10944
10.02,15,69,13,10944
10.04,15,66,12,10947
10.09,14,62,12,11169
10.16,14,61,12,11156
10.09,15,59,12,11152
9.69,14,58,12,11165
10.04,12,56,12,10904
9.82,13,55,13,10894
10,14,54,13,10891
10.14,14,52,13,10887
10,13,51,13,10891
9.87,12,50,13,10856
9.95,32,48,13,10858
10.05,31,47,13,10854
10.89,30,46,13,10857
9.07,29,44,13,10854
9.96,28,43,14,10857
10.05,27,42,14,10853
10.11,27,40,14,10339
9.8,26,39,14,10338
9.97,27,38,14,10336
10.66,26,37,15,10337
9.62,25,36,15,9822
9.74,24,34,16,9823
9.97,24,34,16,9822
10.43,24,33,16,9820
10.09,23,32,16,9307
9.53,24,31,16,9306
9.91,23,30,17,9305
10.08,23,29,17,9304
10.09,23,28,17,9301
10.14,22,27,18,9301
9.63,22,25,18,9298
10.13,22,24,18,9296
10.09,22,25,18,9041
9.9,22,25,18,9041
9.86,22,26,19,9043
10.09,22,27,19,9045
10.12,21,27,19,8789
11.34,21,28,20,8793
8.42,20,28,20,8793
10.51,20,29,20,8796
9.72,20,29,20,8796
10.09,20,29,20,8796
9.64,20,29,20,8793
10.09,22,29,20,8794
10.1,21,29,20,8794
9.92,21,29,20,8793
9.83,21,29,21,8793
10.18,21,29,21,8793
10.02,22,29,21,8537
9.85,22,29,21,8536
9.92,22,29,21,8536
10.11,22,28,21,8535
10.12,22,28,21,8790
9.82,22,27,21,8789
9.93,22,27,21,8789
10.03,22,27,21,8788
10.16,21,26,21,8531
9.85,21,26,21,8530
10.41,21,26,21,8531
9.56,21,26,21,8530
10.13,21,26,21,8530
9.89,21,25,21,8530
10.01,21,25,21,8527
10,23,25,21,8526
10.1,23,25,21,8526
9.92,22,25,22,8531
10,21,25,22,8531
10.01,21,25,22,8530
10.03,20,25,22,8532
9.75,21,25,22,8532
10.02,21,24,21,8531
10.05,20,24,21,8533
10.21,20,24,21,8533
9.81,19,24,21,8535
9.97,19,24,21,8534
9.97,19,24,21,8534
10.26,18,24,21,8536
11.02,18,23,22,8536
8.7,18,23,22,8536
9.99,17,24,22,8535
11.11,19,24,22,8535
8.88,19,24,22,8536
9.99,18,24,22,8538
10.93,18,24,22,8539
9.19,18,24,22,8540
9.88,17,24,22,8541
11.03,17,24,22,8541
8.93,17,24,22,8541
10,17,24,22,8542
11.75,17,24,22,8543
8.22,17,24,22,8543
10.09,16,24,23,8543
9.77,17,24,23,8031
10.13,17,25,23,8033
9.99,17,25,23,8035
10.08,17,25,23,8037
10,16,25,23,8037
9.98,16,26,23,8038
9.91,16,26,23,8040
10.06,16,26,23,8040
10,16,26,23,8040
9.98,16,26,23,8042
9.9,16,26,23,8042
10.08,16,26,23,8040
10.05,16,26,23,8041
9.86,16,26,23,8041
10.29,16,26,23,8041
9.77,16,26,23,8043
10.01,16,25,23,8041
9.9,16,25,23,8041
10.01,16,25,23,8042
10.03,16,25,23,8041
10.11,15,25,23,8041
9.83,15,25,23,8043
10.94,15,25,23,8042
9.11,15,25,24,8043
10.07,15,25,24,7530
9.83,16,25,24,7530
9.97,16,25,24,7530
10.09,16,25,24,7531
10.03,16,25,24,7531
9.85,16,25,24,7531
10.07,16,25,24,7531
10.04,16,26,24,7538
10.14,15,26,24,7538
9.76,15,26,24,7538
9.97,15,26,24,7541
10.06,15,26,24,7539
10.07,15,26,24,7539
9.8,15,26,24,7539
10.02,15,26,24,7539
10.08,15,26,24,7539
10.08,15,25,24,7538
10.8,15,25,24,7538
9.03,15,25,24,7538
10.07,15,25,24,7538
10.08,15,25,24,7538
9.77,15,25,24,7538
10.08,15,25,24,7538
10.06,15,26,24,7540
10.03,15,26,24,7540
9.81,15,26,24,7540
10.06,15,26,24,7542
10.03,15,26,24,7542
10.46,15,26,24,7542
9.41,15,26,24,7544
10.02,15,26,24,7544
10.06,15,26,25,7545
10.1,15,26,24,7544
10.92,15,26,24,7544
8.86,15,26,24,7544
10.1,15,26,25,7548
10.1,15,26,25,7548
9.78,15,26,25,7548
10.07,14,26,25,7549
10.1,14,26,24,7548
10.03,14,26,24,7548
9.8,14,26,24,7548
9.96,14,26,24,7548
10.1,14,26,24,7548
10.06,14,26,24,7548
9.79,14,26,24,7549
10.03,14,26,24,7549
10.04,14,26,24,7548
10.14,14,25,24,7549
10.41,14,26,24,7551
9.32,14,26,24,7551
10.09,14,26,25,7553
10.16,14,26,25,7553
9.8,14,26,25,7553
9.92,14,26,25,7553
10.1,14,26,25,7553
10.12,14,26,25,7553
9.82,14,26,24,7552
10.02,14,26,24,7554
10.02,14,25,24,7553
10.18,14,25,24,7553
9.76,13,25,24,7556
9.93,13,25,24,7556
10.08,13,25,24,7556
9.98,13,25,24,7555
9.98,13,26,25,7557
9.94,14,26,25,7557
10.07,14,26,25,7559
10.82,14,26,25,7559
9.15,14,25,24,7556
9.9,14,25,24,7555
10.15,14,25,24,7556
10.04,14,25,24,7556
9.86,13,25,24,7557
9.92,13,25,24,7557
10.04,13,25,24,7557
10.17,13,25,24,7557
9.83,13,25,25,7561
9.94,13,25,25,7561
10.05,13,25,25,7561
10.18,13,26,25,7561
9.86,13,26,25,7564
9.87,13,26,25,7564
10.03,13,26,25,7568
10.19,13,26,25,7568
9.82,13,26,25,7568
9.98,13,26,25,7569
10.37,13,26,25,7567
9.79,13,26,25,7567
9.81,13,25,25,7562
10.05,13,25,25,7562
9.94,13,26,25,7564
10.14,13,26,25,7564
9.84,13,26,25,7564
9.98,13,25,25,7562
10.05,13,25,24,7560
10.14,13,25,24,7561
9.82,13,25,24,7559
9.99,13,25,24,7562
9.99,13,25,25,7564
10.16,13,25,25,7562
9.91,13,25,24,7559
9.88,13,25,25,7561
9.99,13,25,24,7562
10.14,13,26,25,7564
9.85,13,26,25,7576
10,13,26,25,7576
9.96,13,26,25,7576
10.13,13,26,25,7573
11.15,13,26,25,7571
8.7,13,26,25,7571
10,13,26,25,7574
10.09,13,26,25,7574
9.9,13,26,25,7573
10.01,13,26,25,7572
10.08,13,25,25,7565
10.01,13,25,25,7563
9.9,13,24,24,7556
10.04,13,24,24,7554
9.99,13,24,24,7551
10.1,13,24,23,7551
9.85,13,24,23,7551
9.96,13,24,23,7551
10.08,13,24,23,7551
9.99,13,24,24,7554
9.91,13,24,24,7556
10,13,24,24,7556
10.05,13,24,24,7557
10.13,13,24,24,7557
9.79,13,25,24,7558
