Physic_1,Physic_2,Physic_3,Physic_4
122,6,119,6
122,6,118,6
121,6,117,6
123,6,119,6
122,6,118,6
122,6,115,6
121,6,115,6
121,6,116,6
121,6,116,6
121,6,116,6
121,6,118,6
120,6,116,6
121,6,115,6
120,6,116,6
119,6,116,6
120,6,114,6
120,6,115,5
119,6,116,5
119,6,114,6
119,6,113,5
117,6,114,5
117,6,113,5
118,6,113,5
116,6,112,5
116,6,112,5
117,6,112,5
116,6,112,5
116,6,112,5
116,6,113,5
115,6,113,5
116,6,111,5
115,6,109,5
116,6,108,5
116,6,109,5
115,6,108,5
115,6,109,5
115,5,110,5
115,6,108,5
115,6,107,5
114,6,109,5
113,5,109,5
113,5,108,5
113,5,108,5
113,5,108,5
113,6,108,5
113,5,107,5
113,5,108,5
111,5,108,5
113,5,107,5
113,5,108,5
111,5,107,5
113,5,107,5
112,5,107,5
112,5,107,5
113,5,107,5
112,5,108,5
112,5,106,5
114,5,105,5
113,5,104,5
112,5,104,5
113,5,105,5
112,5,105,5
111,5,105,5
112,5,106,5
112,5,105,5
112,5,105,5
112,5,105,5
112,5,105,5
112,5,106,5
112,5,106,5
112,5,105,5
113,5,105,5
113,5,106,5
112,5,106,5
112,5,106,5
112,5,107,5
112,5,107,5
112,5,106,5
113,5,105,5
112,5,105,5
112,5,107,5
112,5,106,5
112,5,105,5
112,5,107,5
112,5,107,5
112,5,105,5
112,5,107,5
113,5,107,5
113,5,107,5
113,5,106,5
113,5,107,5
114,5,107,5
113,5,105,5
114,5,104,5
114,5,106,5
113,5,108,5
113,5,108,5
113,5,108,5
114,5,108,5
113,5,108,5
113,5,108,5
114,5,108,5
114,5,109,5
115,5,109,5
114,5,108,5
114,6,108,5
114,5,108,5
114,6,108,5
114,6,109,5
115,5,108,5
114,6,109,5
114,6,110,5
115,6,109,5
114,6,109,5
115,6,109,5
114,6,111,5
114,6,109,5
115,6,107,5
114,6,110,5
114,6,112,5
114,6,111,5
115,6,111,5
116,6,112,5
116,6,111,5
116,6,111,5
116,6,111,5
116,6,112,5
117,6,111,5
116,6,112,5
116,6,113,5
116,6,113,5
116,6,112,5
116,6,111,6
115,6,113,6
115,6,113,6
116,6,112,6
116,6,113,6
116,6,113,6
116,6,114,6
116,6,114,6
116,6,112,6
116,6,113,6
117,6,113,6
116,6,114,6
117,6,115,6
118,6,114,6
116,6,114,6
116,6,116,6
117,6,114,6
117,6,114,6
117,6,116,6
117,6,117,6
118,6,117,6
118,6,118,6
118,6,119,6
116,6,116,6
119,6,116,6
119,6,116,6
118,6,117,6
119,6,117,6
119,6,119,6
119,7,119,6
118,7,120,7
120,7,118,7
120,7,115,7
118,7,118,7
120,7,120,7
120,7,119,7
120,7,118,7
119,7,118,7
119,7,117,7
119,7,119,7
119,7,120,7
119,7,119,7
120,7,118,7
119,7,120,7
120,7,121,7
121,7,121,7
120,7,120,7
121,7,121,7
121,7,121,7
120,7,121,7
121,7,119,7
122,7,118,7
121,7,120,7
121,7,120,7
121,7,121,7
121,7,121,7
122,7,121,7
121,7,121,7
121,7,120,7
121,7,122,7
121,7,122,7
121,7,123,7
121,7,122,7
122,7,122,7
122,7,122,7
123,7,123,7
123,7,123,7
123,7,122,7
123,7,123,7
123,7,123,7
124,7,123,7
125,7,123,7
124,7,124,7
125,7,124,7
125,7,123,7
126,7,124,7
126,7,124,7
125,7,123,7
125,7,125,7
126,7,126,7
126,7,125,7
127,7,125,7
127,7,125,7
126,7,125,7
126,7,126,8
126,7,128,7
125,7,126,7
125,7,126,8
126,7,127,8
126,7,128,7
126,7,128,8
126,8,128,7
128,8,129,8
128,8,128,8
128,8,128,7
129,8,129,7
129,8,129,7
130,8,129,8
129,8,129,8
130,8,129,7
130,8,129,7
130,8,127,8
131,8,127,8
131,8,127,8
130,8,129,8
130,8,128,8
130,8,130,8
131,8,131,8
130,8,132,8
130,8,132,8
130,8,130,8
131,8,130,8
130,8,130,8
133,8,130,8
131,8,131,8
131,8,132,8
133,8,131,8
132,8,133,8
133,8,132,8
134,8,131,8
133,8,133,8
132,8,134,8
133,8,133,8
133,8,131,8
134,8,132,8
134,8,133,8
135,8,133,8
136,8,134,8
135,8,135,8
134,8,135,8
135,8,136,8
135,8,134,8
136,8,133,8
137,8,135,8
136,8,136,8
137,8,135,8
137,8,135,8
137,8,135,8
138,8,139,8
137,8,139,8
138,8,137,8
138,8,136,8
138,8,137,8
138,8,136,8
138,8,137,8
139,8,137,8
139,8,137,8
139,8,136,8
139,8,138,8
139,8,140,8
139,8,141,8
139,8,141,8
139,8,140,8
139,8,139,8
140,8,140,8
139,8,139,8
140,8,140,8
140,8,142,8
140,8,142,8
141,8,140,8
140,8,140,8
141,8,139,8
141,8,139,8
140,8,139,8
140,8,139,8
141,8,140,8
140,8,140,8
141,8,140,8
140,8,139,8
140,8,139,8
141,8,140,8
140,8,139,8
140,8,139,8
140,8,138,8
140,8,138,8
140,8,139,8
140,8,139,8
140,8,139,8
140,8,140,8
140,8,140,8
139,8,140,8
139,8,140,8
139,8,140,8
139,8,140,8
140,8,140,8
139,8,139,8
139,8,139,8
139,8,138,8
139,8,137,8
139,8,138,8
139,8,139,8
138,8,139,8
139,8,139,8
139,8,138,8
139,8,138,8
140,8,138,8
139,8,137,8
139,8,138,8
139,8,138,8
137,8,138,8
138,8,139,8
141,8,138,8
138,8,138,8
138,8,138,8
139,8,138,8
137,8,138,8
139,8,138,8
138,8,138,8
137,8,138,8
138,8,138,8
138,8,136,8
138,8,137,8
138,8,137,8
138,8,137,8
137,8,138,8
137,8,139,8
137,8,138,8
139,8,137,8
138,8,136,8
138,8,136,8
138,8,137,8
137,8,137,8
137,8,136,8
138,8,137,8
138,8,137,8
137,8,138,8
138,8,138,8
138,8,139,8
138,8,139,8
139,8,136,8
139,8,137,8
139,8,140,8
139,8,138,8
139,8,136,8
140,8,138,8
139,8,139,8
139,8,139,8
139,8,139,8
139,8,138,8
138,8,138,8
139,8,138,8
139,8,139,8
139,8,140,8
139,8,140,8
139,8,140,8
139,8,139,8
139,8,138,8
140,8,139,8
140,8,139,8
140,8,139,8
140,8,139,8
140,8,139,8
140,8,138,8
141,8,137,8
141,8,139,8
142,8,140,8
141,8,140,8
141,8,142,8
142,8,141,8
142,8,140,8
142,8,142,8
142,8,142,8
142,8,141,8
143,8,142,8
143,8,143,9
143,8,143,8
143,9,145,8
143,8,145,8
143,8,144,8
144,9,143,9
144,9,143,9
144,9,143,9
145,9,144,9
146,9,144,9
145,9,144,9
146,9,144,9
146,9,145,9
145,9,145,9
146,9,145,8
146,9,145,9
146,9,145,9
147,9,144,9
146,9,144,9
145,9,146,9
145,9,146,9
146,9,144,9
146,9,145,9
147,9,146,9
146,9,146,9
145,9,145,9
145,9,144,9
145,9,146,9
146,9,147,9
146,9,147,9
146,9,145,9
146,9,146,9
146,9,146,8
144,9,144,9
146,9,144,9
148,9,144,9
145,9,144,9
144,9,145,9
145,9,145,9
145,9,145,9
144,9,145,9
145,9,145,9
144,9,143,8
143,9,143,9
144,9,143,9
144,8,143,8
145,9,143,8
144,9,143,8
145,8,143,9
144,8,142,8
143,8,142,8
143,9,144,8
143,8,144,8
143,8,142,9
142,8,142,9
142,8,142,8
143,8,142,8
142,8,142,8
143,8,142,8
142,8,143,8
141,8,143,8
142,8,141,8
142,8,138,8
141,8,141,8
142,8,143,8
142,8,141,8
142,8,139,8
141,8,141,8
140,8,142,8
141,8,141,8
140,8,140,8
140,8,139,8
141,8,139,8
141,8,138,8
139,8,139,8
140,8,139,8
139,8,138,8
139,8,140,8
139,8,141,8
139,8,139,8
139,8,139,8
139,8,139,8
139,8,140,8
139,8,139,8
139,8,137,8
139,8,137,8
138,8,138,8
139,8,138,8
138,8,139,8
138,8,139,8
139,8,137,8
138,8,136,8
138,8,137,8
137,8,137,8
144,9,145,9
146,9,144,9
146,9,145,9
147,9,148,9
147,9,147,9
148,9,145,9
148,9,144,9
149,9,148,9
150,9,148,9
151,9,148,9
150,9,150,9
152,9,151,9
153,9,150,9
153,9,152,9
154,9,153,9
154,9,153,9
154,9,155,9
156,9,156,9
156,9,156,9
157,9,156,9
157,9,156,9
157,10,157,9
157,10,156,9
157,9,157,10
158,10,157,9
158,10,159,9
158,10,159,10
159,10,158,10
160,10,157,10
159,10,160,10
160,10,159,10
159,10,158,10
160,10,159,10
160,10,159,10
160,10,159,10
161,10,161,10
160,10,161,10
160,10,159,10
160,10,159,10
161,10,160,10
160,10,159,10
160,10,160,10
160,10,160,10
160,10,159,10
159,10,158,10
159,10,159,10
160,10,159,10
159,10,158,10
159,10,159,10
160,10,158,10
159,10,159,10
159,10,159,10
159,10,158,10
159,10,159,10
159,10,158,10
159,10,160,10
160,10,158,10
159,10,157,10
159,10,157,10
158,10,157,9
157,10,157,10
157,10,157,9
158,10,157,9
157,10,157,9
157,10,156,9
157,9,157,9
157,9,157,9
157,10,157,9
157,9,156,9
157,9,157,9
157,9,157,9
157,9,156,9
156,9,156,9
157,9,156,9
158,9,157,9
155,9,155,9
156,9,155,9
156,9,155,9
155,9,154,9
155,9,155,9
155,9,154,9
154,9,153,9
154,9,154,9
154,9,154,9
154,9,153,9
154,9,154,9
154,9,153,9
153,9,153,9
153,9,153,9
153,9,153,9
148,9,152,9
154,9,154,9
165,10,152,9
152,10,151,9
149,9,153,9
155,9,152,9
147,9,148,9
154,9,150,9
151,9,152,9
148,9,150,9
153,9,149,9
149,9,150,9
149,9,150,9
151,9,148,9
149,9,148,9
148,9,149,9
149,9,149,9
149,9,148,9
149,9,148,9
149,9,149,9
148,9,148,9
148,9,148,9
150,9,148,9
149,9,148,9
149,9,148,9
147,9,147,9
148,9,147,9
149,9,140,9
147,9,134,8
146,9,146,9
144,9,153,9
146,9,150,9
145,9,147,9
143,9,148,9
145,9,145,9
145,9,146,9
145,9,146,8
144,9,144,9
145,9,146,9
144,9,147,9
145,9,147,9
145,9,146,9
145,9,145,9
145,9,145,9
144,9,145,8
146,9,143,9
145,9,143,9
145,9,143,9
145,9,143,8
144,9,143,9
144,9,142,9
143,9,143,8
143,9,144,8
143,9,142,8
143,9,140,9
142,9,143,9
142,9,144,9
142,8,143,9
142,9,144,9
142,9,143,9
141,8,142,9
142,9,142,9
142,9,141,9
143,8,141,9
142,9,140,9
141,9,140,8
142,8,141,8
141,8,140,8
141,8,139,9
142,8,138,8
141,8,139,8
141,8,140,8
140,8,139,8
141,8,136,8
139,8,137,8
139,8,138,8
140,8,138,8
140,8,139,8
137,8,139,8
138,8,139,8
138,8,138,8
138,8,139,8
139,8,140,8
138,8,140,8
138,8,140,8
139,8,139,8
140,8,139,8
140,8,138,8
139,8,139,8
139,8,138,8
139,8,137,8
140,8,138,8
140,8,139,8
138,8,138,8
138,8,138,8
139,8,138,8
139,8,138,8
138,8,138,8
139,8,139,8
138,8,138,8
136,8,137,8
139,9,138,8
136,9,137,8
139,8,138,8
140,8,137,8
135,8,137,8
139,8,140,8
139,8,142,8
136,8,139,8
138,8,138,8
136,8,137,8
137,8,136,8
138,8,137,8
138,8,136,8
137,8,131,8
137,8,132,8
137,8,135,8
137,8,135,8
137,8,132,8
136,8,132,8
135,8,134,8
135,8,135,8
135,8,136,8
135,8,134,9
135,8,133,9
135,8,135,8
135,8,135,7
135,8,134,8
134,8,133,8
134,8,135,8
133,8,133,7
133,8,132,8
132,8,132,8
133,8,132,8
132,8,133,8
132,8,132,8
132,8,131,8
132,8,133,8
132,8,132,8
132,8,130,8
132,8,130,8
131,8,131,8
131,8,131,8
131,8,130,8
131,8,131,8
131,8,131,8
131,8,130,8
132,8,131,8
131,8,131,8
130,8,131,8
130,8,131,8
130,8,131,8
130,8,130,8
129,8,130,8
128,8,130,8
128,8,130,8
129,8,129,8
128,8,129,8
128,8,129,8
128,8,130,8
129,8,129,7
128,8,129,8
129,8,127,8
129,8,128,7
129,8,127,7
128,8,128,7
128,8,127,7
128,7,127,7
128,7,127,7
128,7,127,7
128,7,128,7
127,7,127,7
127,7,128,7
127,7,127,7
127,7,126,7
127,7,126,7
126,7,125,7
125,7,124,7
125,7,125,7
125,7,125,7
125,7,126,7
125,7,126,7
125,7,125,7
125,7,125,7
125,7,125,7
125,7,125,7
124,7,125,7
125,7,124,7
125,7,125,7
124,7,124,7
125,7,124,7
125,7,123,7
124,7,123,7
124,7,123,7
124,7,122,7
124,7,122,7
123,7,123,7
123,7,122,7
123,7,122,7
122,7,122,7
122,7,122,7
122,7,122,7
122,7,122,7
121,7,122,7
121,7,121,7
121,7,121,7
121,7,122,7
121,7,121,7
121,7,121,7
121,7,121,7
121,7,121,7
120,7,120,7
120,7,119,7
120,7,119,7
121,7,119,7
121,7,120,7
121,7,121,7
121,7,120,7
121,7,120,7
121,7,119,7
121,7,120,7
120,7,121,7
121,7,120,7
120,7,120,7
121,7,120,7
120,7,121,7
120,7,121,7
120,7,119,7
120,7,119,7
120,7,121,7
120,7,119,7
120,7,120,7
120,7,120,7
120,7,120,7
121,7,120,7
122,7,121,7
123,7,121,7
123,7,121,7
123,7,121,7
124,7,122,7
125,7,123,7
124,7,122,7
126,7,124,7
124,7,124,7
125,7,125,7
127,7,125,7
130,7,125,7
128,8,125,7
129,8,126,7
128,8,127,8
129,8,128,8
130,8,129,8
130,8,130,8
130,8,130,8
130,8,131,8
130,8,131,8
134,8,131,8
135,8,131,8
132,8,134,8
133,8,135,8
133,8,134,8
134,8,134,8
133,8,135,8
134,8,135,8
133,8,134,8
136,8,133,8
135,8,132,8
134,8,134,8
136,8,134,8
134,8,134,8
134,8,134,8
133,8,135,8
133,8,136,8
132,8,135,8
133,8,133,8
134,8,129,8
132,8,130,8
131,8,132,8
133,8,134,8
132,8,132,8
130,8,133,8
131,8,133,8
131,8,132,8
131,8,131,8
132,8,130,8
132,8,127,7
130,8,125,7
130,8,128,7
131,8,130,7
130,8,130,7
130,8,130,7
130,8,130,8
128,8,130,7
126,8,129,7
128,7,128,7
128,7,126,8
127,7,126,8
126,7,127,8
127,7,125,8
126,7,126,8
125,7,128,7
125,7,127,7
125,7,126,7
126,7,125,7
126,7,125,7
125,7,124,7
125,7,125,7
125,7,126,7
126,7,125,7
125,7,124,7
125,7,126,7
125,7,125,7
124,7,124,7
123,7,122,7
125,7,123,7
123,7,122,7
123,7,121,7
122,7,121,7
120,7,122,7
121,7,120,7
121,7,119,7
120,7,121,7
119,7,121,7
120,7,120,7
120,7,121,7
119,7,121,7
118,7,118,7
118,7,116,7
116,7,118,7
116,7,116,7
118,7,116,7
116,7,115,7
116,7,115,7
116,7,115,7
115,7,113,7
114,7,112,7
114,7,112,7
113,7,113,7
114,7,112,7
114,7,112,7
112,7,111,7
111,6,111,6
111,6,112,6
110,6,112,6
111,6,110,6
110,6,110,6
108,6,111,6
109,6,109,6
109,6,107,6
108,6,107,6
108,6,108,6
107,6,107,6
107,6,107,6
106,6,107,6
106,6,106,6
106,6,104,6
105,6,104,6
105,6,105,6
104,6,103,6
104,6,103,6
104,6,103,6
105,6,104,6
105,6,104,6
104,6,103,6
104,6,104,6
106,6,103,6
105,6,101,6
104,6,103,6
105,6,104,6
106,6,104,6
105,6,104,6
106,6,106,6
107,6,105,6
107,6,105,6
106,6,106,6
107,6,105,6
107,6,107,6
107,6,107,6
108,6,108,6
108,6,107,6
109,6,107,6
110,6,109,6
110,6,109,6
109,6,110,6
111,6,111,6
112,6,111,6
112,6,111,6
112,6,112,6
114,6,112,6
115,6,112,6
114,6,113,6
113,6,114,6
114,6,113,6
114,6,113,6
114,6,114,6
114,6,113,6
114,6,112,6
113,6,112,6
114,6,113,6
113,6,113,6
113,6,113,6
113,6,112,6
113,6,112,6
113,6,112,6
112,6,111,6
113,6,111,6
113,6,111,6
112,6,112,6
112,6,110,6
112,6,110,6
111,6,110,6
112,6,108,6
112,6,107,6
111,6,110,6
111,6,109,6
111,6,109,6
110,6,109,6
110,6,109,6
109,6,108,6
109,6,107,6
108,6,107,6
107,6,107,5
107,6,106,5
107,6,104,5
107,6,103,5
106,6,103,5
106,6,104,5
106,5,103,5
105,5,104,5
104,5,103,5
104,5,104,5
104,5,103,5
104,5,102,5
104,5,100,5
103,5,101,5
104,5,100,5
103,5,99,5
102,5,99,5
102,5,100,5
101,5,98,5
102,5,98,5
101,5,98,5
100,5,97,5
100,5,98,5
99,5,98,5
99,5,97,5
100,5,97,5
100,5,97,5
98,5,95,5
100,5,95,5
99,5,95,5
98,5,96,5
99,5,94,5
98,5,94,5
98,5,94,5
97,5,93,5
95,5,93,5
97,5,93,4
97,5,94,4
96,5,92,4
95,5,92,4
95,5,90,4
95,5,91,4
95,5,90,4
94,5,90,4
94,5,91,4
93,4,90,4
94,5,89,4
94,4,89,4
93,4,90,4
93,4,90,4
93,4,90,4
93,4,89,4
93,4,89,4
92,4,88,4
92,4,88,4
93,4,87,4
92,4,86,4
92,4,87,4
92,4,86,4
91,4,85,4
90,4,85,4
90,4,85,4
89,4,85,4
90,4,84,4
90,4,85,4
89,4,84,4
89,4,85,4
89,4,85,4
89,4,85,4
88,4,83,4
89,4,85,4
89,4,85,4
89,4,85,4
89,4,83,4
89,4,83,4
89,4,83,4
89,4,82,4
90,4,81,4
89,4,82,3
89,4,82,3
89,4,82,3
89,4,82,3
89,4,82,4
89,4,81,4
89,4,81,4
89,4,81,4
88,4,81,4
88,4,82,4
88,4,82,4
88,4,82,3
88,4,81,3
87,4,81,3
88,4,82,3
88,4,81,3
88,4,81,3
87,4,81,3
88,4,82,4
88,4,81,3
88,4,81,3
88,4,81,4
89,4,81,4
88,4,82,3
88,4,81,4
89,4,81,4
89,4,82,3
88,4,81,4
89,4,82,3
89,4,83,4
89,4,85,4
90,4,81,3
90,4,82,4
89,4,82,3
90,4,81,4
89,4,81,4
89,4,83,4
90,4,82,4
90,4,83,4
90,4,84,4
91,4,85,4
91,4,85,4
90,4,85,4
91,4,85,4
91,4,85,4
92,4,85,4
92,4,86,4
93,4,86,4
93,4,85,4
93,4,85,4
93,4,86,4
94,4,87,4
94,4,86,4
93,4,87,4
94,4,89,4
94,4,88,4
94,4,88,4
94,4,88,4
93,4,89,4
95,4,89,4
95,4,90,4
95,4,89,4
95,4,91,4
95,4,90,4
95,5,92,4
95,5,91,4
97,5,91,4
97,5,91,4
97,5,91,4
98,5,92,4
98,5,92,4
99,5,93,4
98,5,92,4
98,5,92,4
100,5,92,4
98,5,93,4
99,5,94,4
99,5,94,4
98,5,95,5
99,5,96,5
100,5,96,5
100,5,96,4
100,5,97,4
102,5,97,5
101,5,97,5
103,5,97,5
103,5,98,5
103,5,98,5
103,5,98,5
103,5,98,5
103,5,98,5
103,5,99,5
102,5,100,5
103,5,99,5
103,5,100,5
103,5,100,5
103,5,100,5
103,5,99,5
104,5,100,5
104,5,100,5
103,5,99,5
104,5,100,5
104,5,100,5
104,5,101,5
105,5,100,5
104,5,101,5
104,5,103,5
105,5,103,5
104,5,103,5
105,5,103,5
105,5,103,5
105,5,104,5
105,5,104,5
105,5,104,5
105,5,104,5
105,5,104,5
105,5,103,5
106,5,103,5
105,5,103,5
105,5,104,5
105,6,104,6
105,6,103,6
105,6,103,6
105,6,105,6
105,6,104,6
106,6,105,6
106,6,105,6
107,6,104,6
107,6,106,6
106,6,106,6
107,6,105,6
108,6,106,6
108,6,107,6
107,6,107,6
107,6,107,6
107,6,107,6
107,6,108,6
108,6,107,6
107,6,107,6
107,6,107,6
108,6,107,6
108,6,108,6
108,6,107,6
109,6,108,6
109,6,107,6
109,6,108,6
109,6,108,6
109,6,110,6
109,6,110,6
109,6,110,6
110,6,109,6
110,6,109,6
110,6,109,6
110,6,109,6
110,6,109,6
110,6,110,6
110,6,110,6
110,6,111,6
111,6,112,6
111,6,112,6
110,6,110,6
110,6,111,6
111,6,111,6
112,6,111,6
111,7,111,7
111,7,112,7
112,7,113,7
112,7,112,7
112,7,110,7
113,7,112,6
113,7,112,6
113,7,111,6
113,7,112,6
113,7,112,7
112,7,113,7
112,7,113,7
112,7,112,7
113,7,113,7
113,7,113,7
113,7,114,7
114,7,113,7
114,7,114,7
114,7,113,7
114,7,114,7
116,7,115,7
116,7,115,7
116,7,115,7
116,7,116,7
115,7,116,7
116,7,116,7
116,7,115,7
116,7,115,7
116,7,116,7
117,7,116,7
116,7,116,7
117,7,118,7
118,7,116,7
117,7,116,7
118,7,118,7
117,7,119,7
116,7,117,7
118,7,116,7
118,7,119,7
119,7,116,7
119,7,116,7
119,7,118,7
118,7,119,7
117,7,119,7
119,7,120,7
119,7,120,7
119,7,119,7
119,7,119,7
118,7,121,7
119,7,120,7
119,7,120,7
120,7,120,7
120,7,120,7
119,7,119,7
120,7,118,7
120,7,119,7
119,7,118,7
119,7,118,7
119,7,119,7
119,7,118,7
119,7,118,7
119,7,119,7
118,7,117,7
119,7,119,7
118,7,120,7
119,7,119,7
118,7,119,7
117,7,121,7
119,7,120,7
119,7,119,7
119,7,118,7
120,7,116,7
119,7,116,7
118,7,116,7
116,7,118,7
118,7,119,7
116,7,118,7
117,7,117,7
119,7,116,7
118,7,118,7
117,7,119,7
116,7,118,7
116,7,116,7
117,7,116,7
116,7,116,7
117,7,116,7
116,7,116,7
116,7,115,7
118,7,116,7
116,7,116,7
116,7,117,7
116,7,116,7
116,7,116,7
116,7,115,7
116,7,115,7
116,7,116,7
116,7,116,7
117,7,115,7
117,7,116,7
116,7,116,7
116,7,116,7
116,7,115,7
116,7,114,7
116,7,114,7
116,7,114,7
117,7,114,7
116,7,115,7
116,7,117,7
116,7,116,7
116,7,115,7
116,7,116,7
116,7,116,7
116,7,114,7
116,7,117,7
116,7,119,7
116,7,118,7
116,7,116,7
116,7,117,7
116,7,117,7
117,7,116,7
117,7,116,7
117,7,117,7
119,7,116,7
118,7,118,7
117,7,118,7
118,7,118,7
118,7,117,7
119,7,117,7
118,7,117,7
118,7,116,7
118,7,116,7
116,7,116,7
117,7,117,7
116,7,118,7
117,7,118,7
117,7,117,7
116,7,116,7
117,7,116,7
117,7,118,7
118,7,117,7
117,7,116,7
118,7,115,7
118,7,116,7
116,7,115,7
118,7,115,7
116,7,115,7
116,7,115,7
116,7,115,7
116,7,116,7
116,7,115,7
115,7,116,7
115,7,116,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,115,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,115,7
116,7,115,7
116,7,115,7
116,7,115,7
116,7,116,7
118,7,116,7
117,7,116,7
116,7,116,7
116,7,116,7
117,7,116,7
117,7,116,7
117,7,116,7
117,7,117,7
118,7,116,7
116,7,117,7
116,7,117,7
117,7,118,7
118,7,117,7
117,7,118,7
118,7,118,7
118,7,117,7
118,7,117,7
118,7,117,7
118,7,118,7
118,7,118,7
118,7,118,7
118,7,118,7
119,7,117,7
119,7,118,7
120,7,119,7
120,7,119,7
120,7,120,7
121,7,120,7
120,7,121,7
120,7,121,7
121,7,121,7
121,7,120,7
121,7,120,7
122,7,120,7
121,7,120,7
121,7,121,7
121,7,122,7
122,7,121,7
122,7,122,7
122,7,124,7
122,7,123,7
123,7,123,7
123,7,125,7
124,7,125,7
124,7,123,7
124,7,123,7
125,7,125,7
125,7,125,7
124,7,123,7
125,7,124,7
125,7,125,7
125,7,124,7
125,7,125,7
125,7,125,7
125,7,124,7
125,7,123,7
124,7,124,7
124,7,124,7
125,7,125,7
124,7,125,7
124,7,126,7
125,7,125,7
124,7,124,7
124,7,122,7
125,7,123,7
124,7,124,7
124,7,124,7
125,7,124,7
124,7,123,7
123,7,123,7
124,7,122,7
123,7,122,7
125,7,124,7
124,7,123,7
123,7,124,7
124,7,124,7
123,7,123,7
124,7,122,7
123,7,122,7
123,7,122,7
123,7,122,7
122,7,121,7
123,7,122,7
122,7,123,7
122,7,123,7
121,7,122,7
121,7,124,7
122,7,123,7
121,7,122,7
121,7,121,7
121,7,121,7
122,7,121,7
122,7,121,7
122,7,121,7
121,7,121,7
122,7,121,7
122,7,121,7
121,7,121,7
121,7,121,7
121,7,120,7
121,7,121,7
121,7,121,7
121,7,120,7
121,7,119,7
121,7,119,7
120,7,120,7
120,7,120,7
121,7,120,7
120,7,119,7
119,7,119,7
120,7,120,7
120,7,119,7
119,7,119,7
119,7,120,7
118,7,119,7
118,7,118,7
119,7,120,7
119,7,120,7
119,7,119,7
119,7,120,7
120,7,118,7
119,7,118,7
118,7,118,7
118,7,118,7
119,7,116,7
119,7,116,7
120,7,117,7
119,7,118,7
118,7,118,7
116,7,118,7
116,7,117,7
117,7,118,7
117,7,117,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,116,7
116,7,115,7
116,7,114,7
116,7,115,7
116,7,115,7
115,7,115,7
114,7,115,7
115,7,114,7
114,7,115,7
115,7,116,7
116,7,115,7
115,7,114,7
115,7,114,7
114,7,114,7
115,7,114,7
115,7,113,7
115,7,113,7
115,7,114,7
113,7,115,7
114,7,113,7
114,7,112,7
114,7,112,7
113,7,114,7
113,7,114,7
114,7,114,7
115,7,114,7
114,7,114,7
113,7,113,7
113,7,114,7
114,7,114,7
115,7,114,7
114,7,113,7
115,7,114,7
115,7,113,7
116,7,113,7
116,7,114,7
115,7,114,7
116,7,113,7
116,7,114,7
116,7,116,7
116,7,116,7
115,7,116,7
116,7,116,7
118,7,116,7
117,7,116,7
118,7,118,7
118,7,119,7
118,7,118,7
119,7,118,7
119,7,118,7
118,7,118,7
119,7,118,7
120,7,119,7
119,7,119,7
120,7,120,7
120,7,120,7
120,7,121,7
120,7,120,7
120,7,119,7
119,7,120,7
121,7,121,7
121,7,121,7
120,7,120,7
121,7,119,7
121,7,120,7
120,7,119,7
121,7,119,7
120,7,118,7
119,7,119,7
120,7,120,7
120,7,120,7
120,7,119,7
119,7,120,7
120,7,121,7
120,7,121,7
120,7,119,7
120,7,116,7
120,7,119,7
120,7,120,7
120,7,119,7
120,7,119,7
120,7,120,7
120,7,119,7
120,7,121,7
119,7,119,7
120,7,119,7
120,7,119,7
119,7,119,7
120,7,118,7
119,7,118,7
119,7,119,7
118,7,119,7
120,7,118,7
119,7,116,7
117,7,117,7
119,7,118,7
118,7,117,7
117,7,119,7
117,7,121,7
116,7,119,7
117,7,118,7
117,7,119,7
119,7,118,7
118,7,118,7
116,7,117,7
118,7,118,7
116,7,116,7
118,7,114,7
117,7,116,7
117,7,116,7
117,7,115,7
116,7,115,7
116,7,116,7
116,7,115,7
116,7,115,7
115,7,115,7
115,7,115,7
115,7,115,7
114,7,116,7
115,7,115,7
114,7,115,7
114,7,115,7
115,7,115,7
114,7,115,7
114,7,114,7
115,7,114,7
114,7,113,7
115,7,114,7
115,7,114,7
115,7,113,7
114,7,114,7
113,7,115,7
114,7,114,7
114,7,113,7
113,7,112,7
114,7,112,7
114,7,112,7
114,7,113,7
114,7,114,6
113,7,114,7
114,6,114,6
113,6,114,6
113,6,113,6
113,6,112,6
112,6,113,6
112,6,114,6
112,6,113,6
112,6,112,6
112,6,113,7
112,6,113,6
112,6,111,6
111,6,111,6
111,6,111,6
111,6,112,6
112,6,112,6
112,6,111,6
112,6,112,6
112,6,111,6
112,6,111,6
112,6,110,6
112,6,108,6
112,6,109,6
111,6,108,6
111,6,108,6
110,6,110,6
111,6,110,6
110,6,109,6
109,6,110,6
108,6,110,6
107,6,110,6
109,6,109,6
110,6,108,6
108,6,108,6
108,6,108,6
108,6,108,6
107,6,108,6
109,6,107,6
108,6,107,6
107,6,107,6
108,6,107,6
107,6,107,6
107,6,107,6
108,6,106,6
107,6,107,6
108,6,107,6
108,6,108,6
107,6,107,6
108,6,107,6
108,6,107,6
107,6,106,6
107,6,104,6
107,6,106,6
107,6,105,6
107,6,105,6
106,6,106,6
107,6,106,6
106,6,107,6
106,6,107,6
107,6,106,6
106,6,107,6
106,6,107,6
106,6,107,6
