timestamp,Physic_1,Physic_2,Physic_3,Physic_4
10.33,34,51,12,23
9.53,33,49,12,23
10.49,33,47,12,23
9.47,32,46,12,23
10.52,33,44,12,22
9.58,32,43,11,22
10.41,31,42,11,22
9.56,30,39,11,22
10.45,28,38,11,20
9.46,28,37,11,20
10.66,28,36,11,20
9.27,28,36,11,20
11.59,27,35,12,18
8.44,27,34,12,18
10.69,26,33,14,18
9.52,25,32,14,18
10.6,25,31,14,17
9.16,24,30,15,17
10.69,25,28,16,17
9.38,25,27,16,17
10.74,24,28,18,17
9.14,23,28,18,17
10.69,23,29,19,17
10.44,25,29,19,17
9.66,24,30,19,17
9.18,25,31,21,17
11.03,28,31,21,17
9.02,28,32,21,17
10.75,26,33,22,16
9.21,29,33,22,16
10.64,28,34,22,16
9.4,28,35,23,16
10.76,30,36,23,15
9.13,30,36,23,15
10.67,29,37,23,15
9.37,29,38,24,15
10.79,31,38,24,14
9.14,31,38,24,14
10.68,31,39,25,14
9.35,34,38,25,14
10.79,34,38,25,13
9.18,34,38,25,13
10.65,34,38,25,13
9.36,34,38,25,13
10.77,34,37,25,13
9.23,34,38,26,13
10.65,35,38,26,13
9.34,35,38,26,13
10.78,35,38,27,12
9,35,38,27,12
10.78,34,38,27,12
9.44,34,38,27,12
10.71,37,38,27,11
9.06,37,37,27,11
10.79,37,37,27,11
9.44,37,37,28,11
10.67,37,37,28,11
9.1,37,37,28,11
10.77,36,37,28,11
9.23,36,37,28,11
11.73,36,37,28,11
8.28,36,37,28,11
10,35,37,29,11
10,37,37,29,11
10.85,37,37,29,10
9.14,37,37,29,10
9.97,36,36,29,10
10.02,35,36,29,10
10.84,35,36,29,10
9.17,35,36,29,10
9.89,34,36,29,10
10.11,33,35,29,10
10.78,33,35,29,10
9.22,33,35,30,10
9.83,33,35,30,10
11,33,35,30,10
9.94,33,35,30,10
9.24,32,35,30,10
9.82,33,35,30,10
10.18,33,35,30,10
9.99,33,34,30,10
10,32,34,30,10
9.81,32,34,30,10
10.19,32,34,30,10
9.96,32,34,30,10
10.03,32,34,30,10
9.82,32,34,30,10
10.19,32,34,31,10
9.93,32,34,31,10
10.07,31,34,31,10
9.79,31,34,31,10
10.21,31,34,31,10
9.93,31,34,31,10
10.07,30,35,31,10
11.42,30,35,31,10
8.59,30,35,31,10
9.89,30,34,31,10
10.09,30,34,31,10
9.96,30,34,31,10
10.05,30,34,31,10
9.84,30,35,31,10
10.16,30,34,32,10
9.29,30,34,32,10
10.71,30,34,32,10
9.82,29,34,32,10
10.18,29,34,32,10
9.57,29,34,32,10
10.43,29,34,32,10
9.8,28,34,32,10
10.2,28,33,31,10
9.56,28,33,31,10
10.43,28,33,31,10
9.8,27,33,31,10
10.2,27,33,32,10
9.56,27,33,32,10
10.44,27,33,32,10
9.78,27,33,32,10
10.22,27,33,32,10
9.57,27,33,32,10
10.44,26,34,32,10
9.58,26,34,32,10
10.42,26,34,32,10
9.56,26,34,32,10
10.63,26,33,32,10
9.37,26,33,32,10
10.91,26,33,32,10
9.08,26,33,32,10
10.6,26,34,32,10
9.4,26,34,32,10
10.61,26,34,32,10
9.38,26,34,32,10
10.58,26,34,32,10
9.43,26,34,32,10
10.58,26,34,33,10
9.41,26,34,33,10
10.65,26,34,32,10
9.34,26,34,32,10
10.62,26,34,32,10
9.41,26,34,32,10
10.5,25,34,32,10
9.51,25,34,32,10
10.51,25,34,33,10
9.46,25,34,33,10
10.51,25,35,33,10
9.51,26,35,33,9
10.47,26,34,33,9
9.51,26,34,33,9
10.56,26,34,32,9
9.41,26,33,32,9
10.49,26,33,31,9
9.57,26,33,31,9
10.48,26,33,31,9
9.51,26,33,31,9
10.4,26,33,32,9
9.56,26,33,32,9
10.49,26,34,33,9
9.53,26,35,33,9
10.39,26,34,33,9
9.59,26,34,33,9
10.54,26,37,36,9
9.46,26,39,37,9
10.38,26,39,49,9
9.62,26,39,49,9
10.44,25,39,49,9
9.59,25,39,56,9
10.32,25,39,55,9
9.63,25,39,56,9
10.42,26,40,56,9
9.61,26,40,57,9
10.32,26,40,56,9
9.69,27,40,55,9
10.35,28,43,55,9
9.67,29,43,57,9
10.23,29,43,56,9
9.73,29,43,57,9
10.35,30,45,57,9
9.65,29,45,59,10
10.22,29,45,58,10
9.77,29,45,59,10
10.36,30,46,59,10
11.1,30,46,59,10
8.05,30,46,59,10
10.5,30,46,58,10
10.26,30,46,58,10
9.77,30,46,58,10
10.21,30,46,58,10
9.77,31,47,58,10
10.22,31,47,58,10
9.79,31,47,58,10
10.2,31,47,58,10
9.76,32,47,58,10
9.52,29,47,58,10
10.5,30,47,59,10
10.22,30,47,59,10
9.79,30,47,59,10
9.48,30,47,58,10
10.51,30,47,58,10
9.25,30,48,58,10
10.71,30,48,58,10
9.54,30,48,58,10
10.48,31,48,58,10
9.02,31,48,58,10
12.63,29,48,58,10
7.84,29,48,58,10
10.54,29,48,59,11
9.27,29,48,59,11
10.72,29,48,58,11
9.28,29,48,58,11
10.7,29,48,58,11
9.29,29,48,58,11
9.98,30,48,58,11
9.99,30,49,58,11
10.72,30,49,58,11
9.29,30,49,58,11
10.03,31,49,57,11
9.97,31,49,57,11
12.26,31,49,58,11
7.76,31,49,57,11
9.96,32,50,57,11
10.01,30,50,57,11
10.74,30,50,57,12
9.26,30,50,57,12
9.76,30,51,57,12
10.24,30,51,57,12
10.74,31,51,57,12
9.25,31,51,57,12
9.78,22,51,57,12
10.22,22,51,57,12
10.76,22,51,57,12
9.27,23,51,57,12
9.73,23,51,57,12
10.23,23,51,57,12
10.76,23,52,57,13
9.26,20,52,57,13
9.73,20,52,58,13
10.28,20,52,58,13
10.02,20,52,58,13
9.98,20,52,58,13
9.7,20,52,59,13
10.28,21,52,59,13
10.01,21,52,59,13
9.99,21,52,59,13
9.69,21,52,60,13
10.32,21,52,60,13
9.76,21,52,61,13
10.44,21,53,61,13
9.45,22,53,61,13
10.53,22,53,61,13
9.84,22,54,62,13
10.18,22,54,62,13
9.39,22,54,63,13
10.56,22,54,63,13
9.6,22,54,64,13
10.4,22,54,64,13
9.45,22,54,65,13
10.53,23,54,65,13
9.63,23,54,66,13
10.35,23,54,66,13
9.49,23,54,68,13
10.59,23,54,68,13
9.56,23,54,69,13
10.34,23,56,69,13
9.49,20,56,71,13
10.47,20,56,71,13
9.66,20,56,75,14
10.47,20,56,75,14
9.38,20,56,79,14
10.54,20,56,79,14
9.6,21,57,83,14
10.31,22,57,82,14
9.51,22,57,86,14
10.48,22,59,86,14
9.7,22,59,86,14
10.27,22,59,86,14
9.48,23,59,87,14
11.76,24,59,87,14
8.4,24,59,87,14
10.34,24,60,87,14
9.51,24,60,87,14
10.47,24,60,87,14
10.06,25,62,88,15
9.94,24,62,88,15
9.48,24,62,89,15
10.6,24,62,89,15
9.52,24,63,90,15
10.36,24,63,89,15
9.49,24,63,89,15
10.56,25,65,89,15
9.54,25,65,89,15
10.37,25,65,89,15
9.48,25,66,89,15
10.57,21,66,89,15
9.55,21,66,90,16
10.35,22,67,89,16
9.48,23,67,89,16
10.6,23,67,89,16
9.55,23,66,89,16
10.35,23,66,89,16
9.5,24,68,88,16
11.93,21,68,88,16
8.16,21,68,88,16
10.66,21,68,88,16
9.28,21,68,87,16
10.5,21,68,87,16
9.5,21,70,88,16
9.91,20,70,87,16
10,20,70,87,16
10.55,20,69,87,16
9.58,20,69,87,17
10.79,20,69,87,17
9.11,20,70,86,17
10.5,17,70,86,17
9.53,18,71,86,17
10.48,19,71,86,17
9.53,19,71,70,17
10.51,19,72,70,17
9.52,20,72,45,17
9.75,20,72,45,17
11.86,20,72,16,17
8.17,20,72,16,17
10.23,19,71,15,17
9.71,18,71,15,17
10.02,18,71,15,17
10.07,17,66,15,17
10,14,66,15,17
9.89,14,66,15,17
10.04,12,62,15,17
10.05,12,62,15,17
10.11,14,64,14,17
9.76,16,61,14,17
10.01,16,60,14,17
10.95,15,58,14,17
9.19,14,56,14,17
9.81,14,55,14,17
10.01,33,53,14,17
10.11,33,51,15,17
10.05,32,49,15,17
9.79,29,47,15,17
10.56,28,46,15,17
9.58,27,44,15,17
10.43,27,43,15,17
9.42,26,41,16,17
10.02,26,39,16,17
10.07,26,38,16,17
10.01,26,36,17,17
9.85,25,34,17,17
10.09,24,32,17,17
9.96,23,31,18,17
10,25,31,18,17
9.91,25,29,18,17
9.95,27,28,19,17
10.1,27,27,19,17
10.15,26,28,19,16
9.78,27,25,20,16
9.93,25,25,20,16
10.11,25,25,20,16
10.16,24,28,22,14
9.75,28,28,22,14
9.99,27,28,22,14
10.07,26,30,24,14
10.11,28,31,24,13
9.84,28,32,24,13
9.95,27,34,26,13
10.09,29,36,28,13
10.1,27,37,28,12
9.84,27,37,27,12
9.93,27,38,28,12
10.07,29,38,28,12
10.12,28,38,28,11
9.87,28,39,28,11
9.89,29,38,28,11
10.09,29,38,28,11
10.1,29,38,28,11
9.86,30,39,29,11
9.94,30,39,29,11
10.06,30,39,30,11
10.14,30,38,30,11
9.82,31,38,30,11
9.99,31,37,30,11
10.05,31,36,29,11
10.09,31,36,30,10
9.85,34,36,29,10
9.93,34,35,29,10
10.05,34,35,29,10
10.17,34,35,29,10
9.83,34,34,29,10
9.91,34,34,29,10
10.03,34,34,29,10
10.17,34,34,30,10
9.83,34,35,30,10
9.92,33,34,30,10
10.11,33,35,31,10
10.1,32,36,31,10
11.3,32,36,32,10
8.46,31,36,31,10
10.05,30,35,31,10
10.18,32,34,30,10
9.82,32,34,30,10
9.99,32,34,30,10
10,32,34,30,10
10.17,29,33,30,10
9.77,29,33,30,10
10,30,33,30,10
9.99,29,33,30,10
10.15,29,32,30,10
9.87,29,33,30,10
9.97,29,32,30,10
9.99,29,32,30,10
10.74,29,32,30,10
9.26,29,31,30,10
9.96,28,32,30,10
10.02,28,32,30,10
10.12,28,32,30,10
9.86,28,32,31,10
9.99,27,32,31,10
9.98,28,32,31,10
10.16,28,32,31,10
9.84,28,32,31,10
9.98,28,33,31,10
9.98,27,33,31,10
10.12,27,33,31,10
9.89,27,33,31,10
10.35,26,33,31,10
9.74,26,33,31,10
9.96,26,33,31,10
9.93,26,33,31,10
9.99,26,32,31,10
10.1,26,32,31,10
9.98,26,33,31,10
9.88,26,32,31,10
9.97,26,32,31,10
10.37,26,32,31,10
9.72,26,32,31,10
9.91,26,32,31,10
9.99,26,32,31,10
10.06,26,32,31,10
10.03,26,32,31,10
9.89,26,32,31,10
9.98,26,32,31,10
10.17,26,33,32,10
10.28,26,33,32,10
9.53,26,34,33,10
9.97,25,34,33,10
10.09,25,34,33,10
10.09,25,34,33,10
9.83,25,34,33,10
10.01,25,35,33,10
10.02,25,34,33,10
9.94,25,34,33,10
9.97,25,35,33,10
10.53,25,35,33,10
9.54,25,34,33,10
10.07,25,34,33,10
9.81,24,35,33,10
10.01,24,35,33,10
10.02,24,35,33,10
10.18,24,35,34,10
9.73,25,36,34,10
10.02,25,36,34,10
10.08,25,35,34,10
10.07,25,35,34,10
9.79,25,35,34,10
10.03,25,35,34,10
10.07,25,35,34,10
10.06,25,36,34,10
9.85,25,36,35,10
10.03,25,36,34,10
10.03,25,36,34,10
10.1,26,36,35,10
9.79,26,37,35,10
9.99,26,36,35,10
10.04,26,36,34,10
10.09,26,36,35,10
9.84,26,37,35,10
10.02,25,37,35,10
10.05,25,36,35,10
10.42,25,36,35,10
9.47,25,37,35,10
10.04,25,36,35,10
10.06,25,36,34,10
10.09,25,36,35,10
11.05,25,37,35,10
8.75,26,37,35,10
10.08,26,36,35,10
10.04,26,36,35,10
10,26,37,36,10
9.82,26,37,35,10
10.09,25,37,36,10
10.09,25,38,36,10
9.79,25,38,37,10
9.95,25,38,36,10
10.14,25,37,36,10
10.08,25,37,36,10
9.91,25,37,36,10
9.92,25,37,36,10
10.03,25,36,35,10
10.21,25,36,35,10
9.69,25,36,35,10
10,25,36,35,10
10.07,25,36,34,10
10.1,25,36,35,10
9.85,25,36,35,10
9.95,25,36,34,10
10.07,25,36,35,10
10.1,25,36,35,10
9.84,25,36,35,10
9.95,25,35,34,10
10.09,26,35,34,10
10.13,26,35,34,10
9.87,26,34,33,10
9.85,26,34,33,10
10.1,25,34,33,10
10.09,25,35,34,10
9.85,25,34,33,10
9.91,25,34,33,10
10.1,26,34,33,10
10.13,26,35,33,9
9.83,26,34,33,9
9.93,26,34,33,9
10.05,26,35,34,9
10.15,26,35,34,9
9.83,26,35,34,9
9.93,26,35,33,9
10.3,26,35,34,9
9.97,25,36,34,9
9.76,25,36,34,9
10.28,25,36,34,9
9.7,25,37,35,9
10.2,25,38,36,9
9.81,25,38,36,9
10.02,25,37,35,9
10.35,25,38,35,9
11.46,25,38,35,9
8.13,25,37,35,9
9.91,25,36,34,9
10.07,24,35,34,9
10.91,25,35,34,9
9.07,25,34,33,9
10.01,25,34,33,9
9.96,24,33,32,9
10.04,24,33,32,10
9.97,24,33,32,10
9.99,24,34,33,10
9.98,25,34,33,10
10.03,25,34,33,9
9.96,25,34,33,9
10.01,25,34,33,9
9.97,25,34,33,9
10.2,25,34,33,9
9.84,25,34,33,9
10.01,25,34,33,9
9.9,25,35,33,9
10.12,25,34,33,9
9.88,25,34,33,9
10.01,25,34,33,9
9.95,25,35,33,9
10.17,24,34,33,9
9.85,24,35,33,9
10.03,24,35,34,9
9.69,24,35,34,9
10.35,24,35,34,9
9.88,24,35,34,9
10,24,35,34,9
10.14,24,36,34,9
10.04,24,35,34,9
9.79,24,35,34,9
10.01,24,35,34,9
10.12,24,36,34,9
9.96,24,36,34,9
9.87,24,36,34,9
10.03,24,36,34,9
10.1,24,36,35,9
9.94,24,36,34,9
9.96,24,35,34,9
9.98,24,35,34,9
10.01,24,36,34,9
10.02,24,35,34,9
9.89,24,35,34,9
10.07,24,35,34,9
10,24,36,34,9
10.01,24,35,34,9
9.88,24,35,34,9
10.11,24,35,34,9
10.03,24,36,35,9
9.98,24,36,35,9
9.86,24,36,35,9
9.92,24,36,35,9
10.14,24,37,35,9
10.11,24,36,35,9
9.79,24,36,35,9
9.93,24,36,35,9
10.19,24,37,36,9
9.87,24,37,35,9
10,24,36,35,9
9.96,24,36,35,9
10.11,24,37,35,9
10.14,24,36,35,9
9.75,24,36,34,9
10,24,36,35,9
10.06,24,36,35,9
9.94,24,36,34,9
10.03,24,36,34,9
9.97,24,36,34,9
10.03,24,36,35,9
10,24,35,34,9
9.76,24,35,34,9
10.23,24,36,34,9
10.01,24,36,35,9
10.02,24,36,34,9
9.77,24,35,34,9
10.01,24,35,34,9
10.23,24,35,34,9
10,24,35,34,9
9.77,24,34,33,9
10,24,34,33,9
9.74,24,35,34,9
10.47,24,34,33,9
9.76,24,35,34,9
9.97,24,35,34,9
10.26,24,35,34,9
9.97,24,35,34,9
9.78,24,35,34,9
9.88,24,35,34,9
10.12,24,36,35,9
10.22,24,36,34,9
9.79,24,36,34,9
10.22,24,35,34,9
9.77,24,36,34,9
10,24,36,35,9
10.03,24,36,35,9
9.76,24,36,35,9
11.92,24,36,35,9
8.33,24,36,35,9
10.03,24,36,35,9
9.73,24,36,35,9
11.55,24,36,35,9
8.64,24,36,35,9
9.79,24,36,35,9
9.99,24,36,35,9
11.26,24,37,36,9
8.97,24,37,35,9
9.78,24,36,35,9
9.99,24,37,35,9
10.86,24,36,35,9
9.14,24,36,35,9
10,24,36,35,9
9.99,24,36,35,9
10.27,24,36,35,9
9.97,24,37,35,9
9.77,24,36,35,9
10,24,36,35,9
10.03,24,36,35,9
10.01,24,36,35,9
10,24,36,34,9
9.85,24,36,35,9
10.16,24,35,34,9
9.99,24,36,34,9
9.96,24,35,34,9
9.99,24,36,35,9
10.01,24,36,34,9
10.01,24,35,34,9
9.99,24,36,34,9
10,24,36,35,9
9.79,24,36,35,9
10.23,24,36,35,9
10.01,24,36,35,9
9.98,24,37,36,9
10.01,24,37,36,9
9.99,24,36,35,9
9.78,24,36,35,9
9.98,24,36,35,9
10.03,24,36,35,9
10.24,24,36,35,9
9.79,24,36,35,9
9.96,24,36,35,9
9.99,24,36,35,9
10.08,24,36,34,9
9.91,24,36,35,9
10,24,36,35,9
9.98,24,36,35,9
10.25,24,35,34,9
9.73,24,35,34,9
9.98,24,36,35,9
9.98,24,35,34,9
10.07,24,35,34,9
9.93,24,35,34,9
10.01,24,36,35,9
9.96,24,35,34,9
10.12,24,35,34,9
9.88,24,35,34,9
9.98,24,36,35,9
9.99,24,36,35,9
10.44,24,35,34,9
9.56,24,36,35,9
9.97,24,36,35,9
9.99,24,36,35,9
10.15,24,36,35,9
9.98,24,36,35,9
9.87,24,36,35,9
9.98,24,36,35,9
10.16,24,36,35,9
9.84,24,36,35,9
10.03,24,36,35,9
10.02,24,36,35,9
10.02,24,36,35,9
9.9,24,36,35,9
11.46,24,36,35,9
8.6,24,36,35,9
10.07,24,36,35,9
9.84,24,36,35,9
11,24,36,35,9
9.05,24,37,35,9
10.04,24,36,35,9
9.91,24,36,35,9
10.55,24,36,35,9
9.48,24,37,35,9
10.02,24,37,35,9
9.89,24,37,36,9
10.19,24,37,36,9
9.89,24,37,36,9
10.05,24,37,35,9
9.82,24,37,36,9
9.98,24,37,36,9
10.07,24,37,35,9
10.07,24,36,35,9
9.84,24,37,36,9
10,24,37,35,9
10.06,24,36,35,9
10.07,24,36,35,9
9.81,24,36,35,9
10,24,36,35,9
10.09,24,36,35,9
10.1,24,36,35,9
9.78,24,36,35,9
9.99,24,36,35,9
10.09,24,36,35,9
10.05,24,36,35,9
9.81,24,37,35,9
10.27,25,37,35,9
9.86,25,36,35,9
9.94,24,37,36,9
9.98,24,37,36,9
9.97,24,37,36,9
9.99,24,37,35,9
10.12,25,36,35,9
9.8,25,37,36,9
10.04,25,36,35,9
10.07,25,36,35,9
10.07,25,36,35,9
9.82,25,36,35,9
9.99,25,36,35,9
10.07,25,36,35,9
10.08,25,36,35,9
9.85,25,37,35,9
10,25,36,35,9
10.07,25,36,35,9
10.08,25,36,35,9
9.77,25,36,35,9
10.03,24,36,35,9
10.04,24,36,34,9
10.11,24,36,35,9
9.79,24,36,35,9
9.99,25,36,35,9
10.11,25,35,34,9
10.06,25,36,34,9
9.81,25,36,35,9
9.99,24,36,34,9
10.12,24,36,35,9
10.07,24,36,34,9
9.78,24,36,35,9
9.98,24,36,34,9
10.44,24,36,35,9
9.75,24,36,35,9
9.85,24,36,35,9
9.93,24,36,35,9
10.08,24,36,35,9
10.42,24,36,35,9
9.55,24,36,34,9
9.93,24,36,34,9
10.57,24,36,35,9
9.62,24,36,35,9
9.85,24,36,35,9
9.93,24,36,35,9
10.09,24,36,35,9
10.42,24,36,35,9
9.51,24,36,34,9
9.94,24,36,34,9
10.13,24,36,35,9
10.06,24,36,35,9
9.92,24,36,35,9
9.82,24,36,35,9
10.16,24,36,35,9
10.05,24,36,35,9
9.93,24,36,35,9
9.84,24,36,35,9
10.13,24,36,35,9
10.11,24,36,35,9
9.91,24,36,35,9
9.83,24,36,35,9
10.07,24,36,35,9
10.27,24,36,35,9
9.76,24,36,35,9
9.85,24,36,35,9
10.04,24,37,35,9
10.17,24,37,35,9
11.7,24,36,35,9
8.08,24,37,35,9
10.04,24,37,35,9
10.16,24,37,35,9
11.48,24,37,35,9
8.32,24,37,36,9
10,25,37,36,9
10.13,25,37,36,9
11.31,25,38,36,9
8.51,25,38,36,9
10.01,25,37,36,9
10.17,24,37,36,9
11.06,24,37,36,9
8.76,24,37,36,9
10.07,25,37,36,9
10.07,25,38,36,9
10.86,25,38,36,9
8.96,25,37,36,9
9.99,25,37,36,9
10.14,24,37,36,9
10.78,24,37,36,9
9.07,24,37,36,9
10.1,25,37,36,9
10.03,25,37,36,9
10.65,25,37,36,9
9.15,25,38,36,9
10.03,25,39,39,9
10.08,25,39,39,9
10.64,25,39,40,9
9.22,25,39,40,9
10.11,25,39,40,9
10.02,25,39,39,9
10.33,25,39,39,9
9.57,25,39,39,9
10.1,26,39,39,9
9.86,26,39,40,9
10.17,26,39,39,9
9.79,26,39,39,9
10.09,26,39,39,9
10,26,39,39,9
9.95,26,39,39,9
9.91,26,38,38,9
10.1,26,38,38,9
10.02,26,39,39,9
9.92,26,39,39,9
9.91,26,39,39,9
10.1,26,39,39,9
10.01,26,39,39,9
9.9,26,40,40,9
9.98,26,39,39,9
10.09,26,40,40,9
10.02,26,40,40,9
9.88,26,40,40,9
9.99,26,40,43,9
10.09,26,40,43,9
10.06,26,40,43,9
9.9,26,40,44,9
9.91,26,40,44,9
10.09,26,40,43,9
10.04,26,40,47,9
9.97,26,40,47,9
9.9,26,40,50,9
10.06,26,40,50,9
10.08,26,40,50,9
10.2,26,40,50,9
9.6,26,40,52,9
10.07,26,40,52,9
10.06,26,40,53,9
10.32,26,40,53,9
9.49,26,40,55,9
10.1,27,41,55,9
10.08,27,41,55,9
10.44,27,41,55,9
9.39,27,41,58,9
10.09,28,43,58,9
10.06,28,43,58,9
10.43,28,43,58,9
9.36,28,43,59,9
10.08,29,44,60,9
10.07,29,44,62,9
10.36,29,44,62,9
9.48,29,44,63,9
10.06,30,46,63,9
10.08,30,46,66,9
9.93,30,46,66,9
9.86,30,46,69,9
10.1,31,47,69,9
10.06,32,47,73,9
9.81,32,47,73,9
10.01,32,47,77,9
10.1,33,48,76,9
10.09,33,48,83,9
9.8,33,48,83,9
9.98,34,48,89,9
10.11,35,50,89,9
10.12,33,50,96,10
9.71,33,50,95,10
9.97,33,50,103,10
10.08,35,54,103,10
10.15,37,54,109,10
9.76,37,54,108,10
9.99,37,54,110,10
10.11,40,58,110,10
10.14,42,58,113,10
9.73,42,58,112,10
9.96,48,66,113,10
10.1,48,66,113,10
10.14,48,66,115,10
9.81,48,66,115,10
9.91,56,77,115,10
10.12,62,77,115,10
10.13,61,77,117,10
9.81,61,77,117,10
9.96,69,87,117,10
10.53,70,87,116,10
9.67,69,87,118,11
9.9,76,96,118,11
10.84,75,96,118,11
9.09,75,96,117,11
10.08,77,102,120,13
11.48,76,102,119,13
8.33,74,102,118,13
10.08,79,109,118,12
10.47,75,109,122,14
9.49,75,109,121,14
9.96,77,112,119,14
10.04,73,112,119,14
10.04,70,112,121,15
9.97,73,115,122,15
9.98,68,115,121,15
10,68,115,121,15
10.04,65,115,122,16
9.98,65,115,122,16
10.38,65,117,120,16
9.63,64,117,120,16
10.05,64,118,121,17
9.74,61,118,121,17
10.04,61,120,120,17
10.01,61,120,121,17
10.2,61,120,122,19
9.81,61,121,122,19
9.98,60,121,121,19
9.97,60,122,121,20
10.27,67,122,124,22
9.73,67,122,124,22
9.99,65,122,123,22
9.99,66,123,122,22
10.1,66,123,124,24
9.99,65,121,124,24
11.17,63,121,123,24
9.16,63,121,124,24
9.73,64,122,123,25
9.8,65,122,123,25
9.98,66,124,123,25
10.32,65,124,123,25
9.85,66,125,122,25
9.85,64,125,122,25
10.07,65,126,122,25
11.08,65,127,122,25
8.93,65,127,122,25
9.85,66,127,122,25
9.98,66,127,121,25
9.98,66,128,121,25
10.14,66,128,121,26
9.9,66,128,121,26
10.6,66,128,105,26
9.33,66,128,105,26
10.09,66,128,68,26
9.93,66,128,68,26
9.97,65,126,35,26
10.92,62,126,35,26
9.52,60,122,12,27
9.56,56,114,12,27
9.97,52,115,12,27
10.11,50,110,12,27
10.88,40,110,12,27
8.99,36,101,12,27
9.97,33,98,12,27
10.07,30,98,12,27
10.06,31,98,12,27
11.5,31,97,12,27
8.4,29,93,12,27
10.02,28,93,12,27
10.04,29,92,12,27
9.87,28,89,12,27
9.96,26,88,12,27
10.14,26,84,12,27
10.07,45,82,12,27
9.79,43,80,12,27
10.14,40,78,12,27
9.92,38,76,12,27
10.08,39,74,12,26
10.13,35,72,12,26
9.7,35,70,12,26
10.04,35,68,12,26
10.09,34,67,12,26
9.85,32,66,12,26
10,32,64,12,26
10.06,31,63,12,26
10.05,31,61,12,25
9.82,31,60,12,25
10.02,31,58,12,25
10.06,29,56,12,25
10.08,30,55,12,24
9.78,28,53,12,24
10.01,27,51,12,24
10.16,27,49,12,24
11.16,27,45,12,22
8.71,27,43,12,22
9.97,27,41,11,22
10.06,25,40,11,22
10.09,25,40,11,21
9.79,24,39,12,21
10.04,25,38,12,21
11.75,24,37,13,21
8.37,24,36,13,18
9.79,23,35,15,18
10.03,24,33,15,18
10.13,24,32,15,18
10.04,24,31,16,17
9.77,24,30,16,17
10.03,23,32,17,17
10.03,24,32,17,17
10.12,23,32,17,17
9.79,23,34,18,17
10.01,24,34,18,17
10.08,24,34,18,17
10.14,23,36,20,17
9.74,27,35,19,17
9.99,26,35,19,17
10.07,26,37,21,17
10.06,28,37,21,16
9.84,28,37,21,16
10.04,28,37,21,16
10.07,28,37,21,16
10.06,27,37,21,16
9.81,27,37,22,16
9.97,29,37,22,16
10.15,29,36,22,16
10.14,29,37,22,15
9.7,31,36,22,15
10.03,30,36,22,15
10.05,30,37,23,15
10.1,31,36,23,15
9.83,31,36,23,15
9.93,31,36,24,15
10.09,33,36,24,15
10.08,33,36,24,14
9.87,33,36,25,14
9.92,33,36,25,14
10.1,33,36,25,14
10.15,32,36,25,13
9.84,35,36,26,13
9.89,34,36,26,13
10.16,34,36,26,13
10.03,33,36,26,13
9.84,33,36,26,13
9.94,33,36,26,13
10.08,33,36,27,13
10.09,35,36,27,12
9.88,35,36,27,12
9.92,34,36,27,12
10.1,33,35,27,12
10.09,32,35,26,12
9.83,32,35,26,12
9.91,32,35,27,12
10.08,31,35,27,12
10.13,31,34,27,12
9.85,30,34,27,12
9.94,31,34,27,12
10.03,31,34,27,12
10.15,31,34,27,11
9.85,31,33,27,11
9.94,31,33,27,11
10.02,31,33,27,11
10.17,30,33,27,11
9.87,30,33,27,11
10.14,30,32,27,11
9.78,30,32,27,11
10.19,29,32,27,11
9.95,29,32,28,11
9.89,29,32,28,11
9.95,29,32,28,11
10.17,28,32,28,11
9.82,28,32,28,11
9.97,28,31,28,11
10,27,31,28,11
10.15,27,31,28,11
9.86,27,31,28,11
10.05,27,31,28,11
9.91,26,30,28,11
10.67,26,30,28,11
9.33,26,30,28,11
10.06,25,30,28,11
9.92,25,30,28,11
10.15,25,30,28,11
9.84,25,30,28,11
10.27,24,30,28,11
9.83,24,30,28,11
9.99,24,30,29,11
9.89,24,30,29,11
9.97,23,30,29,11
10,23,30,29,11
10.1,22,30,29,11
9.9,22,30,29,11
10,23,30,29,11
10.06,23,30,29,11
10.32,23,30,29,10
9.57,23,31,29,10
10.02,23,31,29,10
10.04,23,31,30,10
10.03,23,31,30,10
9.88,23,31,30,10
9.98,23,31,30,10
10.1,23,32,31,10
9.99,22,32,31,10
9.91,22,37,41,10
9.94,22,37,41,10
10.1,22,37,50,10
10,22,36,50,10
9.99,22,36,56,10
9.92,22,36,56,10
10.07,22,38,58,10
9.77,23,38,58,10
10.12,23,38,60,10
9.96,23,38,60,10
10.09,25,41,62,10
9.9,25,41,62,10
10.02,25,41,62,10
10.48,26,41,62,10
9.58,27,44,64,10
10.78,28,44,64,10
9.12,28,44,65,10
10.02,28,44,65,10
10.12,27,44,67,10
9.99,27,44,67,11
9.83,27,44,70,11
10,27,45,70,11
10.14,27,45,70,11
10,27,45,70,11
9.75,28,46,72,11
10.09,28,46,72,11
10.05,28,46,74,11
10.1,28,46,74,11
9.78,29,48,75,11
10,29,48,75,11
10.09,29,48,79,11
10.06,30,49,79,11
9.82,30,49,80,11
10,31,49,80,11
9.99,31,49,81,11
10.2,31,51,81,12
9.83,30,51,82,12
9.98,31,51,82,12
10.07,32,53,83,12
10.13,25,53,83,12
9.72,25,53,83,12
10.06,25,53,83,12
10.08,26,56,83,12
10.9,26,56,83,12
8.92,26,56,83,12
10.06,26,57,84,12
10.05,27,57,85,12
10.09,27,57,85,12
9.77,27,57,85,12
10.01,27,58,85,12
