Physic_1,Physic_2,Physic_3,Physic_4,Physic_5
81,19,81,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,19,82,22,12
82,20,82,22,12
83,20,83,22,12
83,20,83,22,12
84,20,84,22,12
84,20,84,22,12
85,20,85,22,12
85,20,85,22,12
85,20,85,22,12
87,20,87,22,12
87,20,87,21,12
88,20,88,21,12
88,20,88,21,12
90,20,90,21,12
90,20,90,22,12
90,20,90,21,12
90,20,90,22,12
90,21,90,21,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
92,21,92,22,12
93,21,93,22,12
93,22,93,22,12
93,22,93,22,12
93,22,93,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
94,22,94,22,12
95,22,95,22,12
95,22,95,22,12
94,22,94,22,12
94,22,94,22,12
92,22,92,22,12
92,22,92,22,12
90,22,90,22,12
90,22,90,22,12
87,23,87,22,12
87,23,87,22,12
84,23,84,22,12
84,23,84,22,12
84,23,84,22,12
79,23,79,22,12
79,23,79,23,12
76,23,76,23,12
76,22,76,23,12
76,22,76,23,12
76,22,76,23,12
74,22,74,23,12
74,22,74,23,12
76,22,76,23,12
76,22,76,23,12
73,22,73,23,12
73,22,73,23,12
73,22,73,23,12
73,21,73,23,12
71,21,71,23,12
71,21,71,23,12
69,21,69,23,12
69,21,69,23,12
68,21,68,23,12
68,21,68,23,12
68,21,68,23,12
67,21,67,23,12
67,20,67,23,12
65,20,65,23,12
65,20,65,23,12
64,20,64,24,12
64,20,64,24,12
64,20,64,24,12
63,20,63,24,12
63,19,63,24,12
61,19,61,24,12
61,19,61,24,12
60,19,60,24,12
60,19,60,24,12
60,19,60,24,12
59,19,59,24,12
59,18,59,24,12
58,18,58,24,12
58,18,58,24,12
58,18,58,24,12
57,18,57,24,12
57,18,57,24,12
57,17,57,24,12
57,17,57,24,12
57,17,57,24,12
57,17,57,24,12
57,17,57,24,12
57,17,57,24,12
56,17,56,24,12
56,17,56,24,12
56,17,56,24,12
56,17,56,24,12
56,17,56,24,12
56,16,56,24,12
56,16,56,24,12
56,16,56,23,12
55,16,55,24,12
55,16,55,24,12
55,16,55,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,16,54,24,12
54,15,54,24,12
53,15,53,24,12
53,15,53,24,12
53,15,53,24,12
54,15,54,24,12
54,15,54,24,12
54,15,54,24,12
54,15,54,24,12
54,15,54,24,12
54,15,54,24,11
54,15,54,24,11
54,15,54,24,11
54,15,54,24,11
53,15,53,24,11
53,15,53,24,11
53,15,53,24,11
53,15,53,24,11
53,15,53,24,11
53,15,53,24,11
55,15,55,24,11
55,15,55,24,11
55,15,55,24,11
55,15,55,24,11
55,15,55,24,11
55,15,55,24,11
55,15,55,24,11
56,15,56,24,11
56,15,56,24,11
56,15,56,24,11
56,15,56,24,11
56,15,56,24,11
56,15,56,24,11
57,15,57,24,11
57,15,57,24,11
57,14,57,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,14,56,24,11
56,15,56,24,11
56,15,56,24,11
56,15,56,23,11
56,15,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,14,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
57,15,57,23,11
57,15,57,23,11
57,15,57,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
56,15,56,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,10
55,14,55,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
57,14,57,24,10
57,14,57,24,10
57,14,57,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
55,14,55,23,10
55,14,55,23,10
55,14,55,23,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,23,10
56,14,56,23,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
56,14,56,24,10
55,14,55,24,10
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,24,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,23,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
55,14,55,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,15,53,22,11
53,15,53,22,11
53,15,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,15,53,22,11
53,15,53,22,11
53,15,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,23,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,11
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
53,14,53,22,12
54,15,54,22,12
54,15,54,22,12
54,15,54,22,12
54,15,54,23,12
54,15,54,23,12
54,15,54,23,12
54,14,54,23,12
53,14,53,23,12
53,14,53,23,12
53,14,53,23,12
53,14,53,23,12
53,14,53,23,12
53,15,53,23,12
52,15,52,23,12
52,15,52,23,12
52,15,52,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,14,53,23,12
53,14,53,23,12
53,14,53,23,12
53,14,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,12
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
53,15,53,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,23,13
52,15,52,22,13
52,15,52,23,13
52,15,52,22,13
52,15,52,22,13
52,15,52,22,13
52,15,52,22,13
52,15,52,22,13
52,15,52,22,13
52,15,52,22,14
52,15,52,22,14
52,15,52,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
51,15,51,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,22,14
50,15,50,23,14
50,15,50,23,14
50,15,50,23,15
50,15,50,23,15
50,15,50,23,15
50,15,50,25,15
50,15,50,26,15
50,15,50,25,15
50,15,50,25,15
50,15,50,27,15
50,15,50,28,15
50,15,50,29,15
50,15,50,29,15
50,15,50,30,15
50,15,50,30,15
50,15,50,29,15
50,15,50,29,15
50,15,50,27,15
50,15,50,26,15
50,15,50,26,15
50,15,50,28,15
51,15,51,28,15
51,15,51,28,15
51,15,51,25,15
49,15,49,24,15
49,15,49,24,15
49,15,49,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,24,16
50,15,50,23,16
50,15,50,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,15,51,23,16
51,16,51,23,16
51,16,51,23,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
51,16,51,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,17
50,16,50,22,18
50,16,50,22,18
50,16,50,22,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,16,49,23,18
49,17,49,23,18
49,17,49,23,18
49,17,49,23,18
49,17,49,23,18
49,17,49,23,18
49,17,49,22,18
50,17,50,22,18
50,17,50,22,18
50,17,50,22,18
49,17,49,22,18
49,17,49,22,18
48,17,48,22,18
48,17,48,22,18
47,17,47,22,18
46,17,46,22,18
45,17,45,22,18
45,17,45,22,18
44,17,44,22,18
43,17,43,22,18
42,17,42,22,18
41,17,41,22,18
40,17,40,22,18
39,17,39,22,18
39,17,39,22,18
38,17,38,22,18
37,17,37,22,18
37,17,37,22,18
36,17,36,22,18
35,17,35,22,18
34,17,34,22,18
33,17,33,22,18
32,17,32,22,18
32,17,32,23,18
30,16,30,23,18
29,16,29,23,18
27,16,27,23,18
26,16,26,23,18
24,16,24,23,18
23,16,23,23,18
22,16,22,23,18
22,16,22,23,18
22,15,22,23,18
23,15,23,23,18
24,15,24,23,18
24,15,24,23,18
25,15,25,23,18
25,15,25,23,18
26,15,26,23,18
25,14,25,23,18
27,14,27,23,18
28,14,28,23,18
28,14,28,23,18
29,14,29,23,19
29,14,29,23,19
30,14,30,23,19
30,14,30,23,18
30,14,30,23,18
30,14,30,23,18
30,14,30,23,18
30,14,30,23,18
30,14,30,23,18
29,14,29,23,18
29,14,29,23,18
29,14,29,23,18
29,14,29,23,18
29,14,29,23,18
29,14,29,23,18
28,14,28,23,18
29,14,29,24,18
28,14,28,24,18
28,14,28,24,18
28,14,28,24,18
27,14,27,24,18
27,14,27,24,18
27,14,27,24,18
27,14,27,24,18
27,14,27,24,18
27,14,27,24,18
28,14,28,24,18
28,14,28,24,18
28,14,28,24,18
28,14,28,24,18
28,14,28,24,18
28,14,28,24,18
27,14,27,24,18
27,14,27,24,18
27,14,27,24,18
26,14,26,24,18
26,14,26,24,18
26,14,26,24,18
28,14,28,24,18
30,14,30,24,18
34,14,34,24,18
34,14,34,24,18
33,14,33,24,18
33,14,33,24,18
33,14,33,24,18
34,14,34,24,18
34,14,34,24,18
34,15,34,24,18
37,15,37,24,18
37,15,37,23,18
37,15,37,23,18
40,15,40,23,18
40,15,40,23,18
40,15,40,23,18
42,15,42,23,18
42,15,42,23,18
42,15,42,23,18
45,15,45,23,18
45,15,45,22,18
45,15,45,22,18
47,15,47,22,18
47,15,47,22,18
47,16,47,22,18
44,16,44,22,18
44,16,44,23,18
44,16,44,23,18
46,16,46,23,18
46,16,46,23,18
46,16,46,23,18
43,16,43,23,18
43,16,43,23,18
43,16,43,23,18
45,16,45,23,18
45,16,45,23,18
43,16,43,23,18
43,16,43,23,18
43,16,43,23,18
44,16,44,23,18
44,16,44,23,18
44,16,44,23,18
44,16,44,23,18
44,16,44,23,18
44,16,44,23,18
45,16,45,23,18
45,16,45,23,18
46,16,46,23,18
46,16,46,22,18
46,16,46,22,18
47,16,47,22,18
47,16,47,22,18
47,16,47,22,18
48,16,48,22,18
48,16,48,22,18
48,16,48,22,18
48,16,48,22,18
48,16,48,22,18
48,17,48,22,18
49,17,49,22,18
49,17,49,22,18
50,17,50,22,18
50,17,50,22,18
50,17,50,22,18
50,17,50,22,18
50,17,50,22,18
50,17,50,22,18
51,17,51,22,18
51,17,51,22,18
51,17,51,22,18
52,17,52,22,18
52,17,52,22,18
53,17,53,22,18
53,17,53,22,18
53,17,53,22,18
54,17,54,22,18
54,17,54,22,18
54,17,54,22,18
55,17,55,22,18
55,17,55,22,18
56,17,56,22,18
56,17,56,22,18
56,17,56,22,18
57,17,57,22,18
57,17,57,22,18
57,17,57,22,18
57,17,57,22,18
57,17,57,22,18
57,17,57,22,18
57,17,57,22,18
57,18,57,22,18
58,18,58,22,18
58,18,58,22,18
60,18,60,22,18
60,18,60,22,18
60,18,60,22,18
61,18,61,22,18
61,18,61,22,18
63,18,63,22,18
63,18,63,22,18
63,18,63,21,18
64,18,64,21,18
64,18,64,21,18
64,18,64,21,18
65,18,65,21,18
65,18,65,21,18
66,18,66,21,18
66,18,66,21,18
66,18,66,21,18
67,18,67,21,18
67,19,67,21,18
68,19,68,21,18
68,19,68,21,18
68,19,68,21,18
68,19,68,21,18
68,19,68,21,18
69,19,69,21,18
69,19,69,21,18
70,19,70,21,18
70,19,70,21,18
70,19,70,21,18
70,19,70,21,19
70,19,70,21,19
71,19,71,21,19
71,19,71,21,19
70,20,70,21,19
70,20,70,21,19
70,20,70,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
71,20,71,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,20,72,21,19
72,21,72,21,19
72,21,72,21,19
72,21,72,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
73,21,73,21,19
71,21,71,21,19
71,21,71,21,19
71,21,71,21,19
69,21,69,21,19
69,21,69,21,19
66,21,66,21,19
62,21,62,21,19
61,21,61,21,19
59,21,59,21,19
58,21,58,21,19
56,21,56,21,19
55,21,55,21,19
54,21,54,21,19
52,21,52,21,19
51,21,51,21,19
50,21,50,21,19
48,21,48,21,19
47,21,47,21,19
46,21,46,21,19
44,20,44,21,19
43,20,43,21,19
42,20,42,21,19
40,20,40,21,19
39,20,39,22,19
38,20,38,22,19
37,20,37,22,19
36,19,36,22,19
34,19,34,22,19
34,19,34,22,19
33,19,33,22,19
32,19,32,22,19
31,19,31,22,20
30,19,30,22,20
29,19,29,22,20
28,18,28,22,20
27,18,27,22,19
25,18,25,22,19
24,18,24,22,19
25,18,25,22,19
25,17,25,22,19
26,17,26,22,19
27,17,27,22,19
27,17,27,22,19
28,17,28,22,19
28,17,28,22,19
29,17,29,22,19
29,17,29,22,19
29,16,29,22,19
29,16,29,22,19
29,16,29,22,19
29,16,29,22,19
29,16,29,22,20
29,16,29,22,20
29,16,29,22,20
29,16,29,22,20
29,16,29,22,20
29,16,29,22,20
28,16,28,22,20
28,16,28,22,20
27,16,27,22,20
27,16,27,22,19
27,16,27,22,19
26,16,26,22,19
26,16,26,22,20
26,16,26,22,20
26,16,26,22,20
26,16,26,22,19
25,16,25,22,19
25,16,25,22,19
25,16,25,22,20
25,16,25,22,20
25,16,25,22,20
25,16,25,22,20
25,16,25,22,19
25,16,25,22,19
25,16,25,22,19
24,16,24,22,19
24,16,24,22,19
24,16,24,22,19
24,16,24,22,19
24,16,24,22,19
24,16,24,22,19
24,16,24,22,19
23,16,23,22,19
23,15,23,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,20
24,15,24,22,20
24,15,24,22,20
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
24,15,24,22,19
25,15,25,22,19
25,15,25,22,19
25,15,25,22,19
25,15,25,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
26,15,26,22,19
25,15,25,22,19
25,15,25,23,19
25,15,25,23,19
25,15,25,23,19
25,15,25,23,19
25,15,25,23,19
25,15,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,19
25,14,25,23,19
25,14,25,23,19
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,19
25,14,25,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,19
26,14,26,23,18
26,14,26,23,18
25,14,25,23,18
25,14,25,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
24,14,24,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
26,14,26,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
26,14,26,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
25,14,25,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
26,14,26,23,18
26,14,26,23,18
26,14,26,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
27,14,27,23,18
28,14,28,23,18
28,14,28,23,18
28,14,28,23,18
28,14,28,23,17
27,14,27,23,17
27,14,27,23,17
27,14,27,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
25,14,25,23,18
25,14,25,23,18
26,14,26,23,18
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,18
26,14,26,23,18
27,13,27,23,18
27,13,27,23,18
28,13,28,23,18
28,13,28,23,18
28,13,28,23,18
28,13,28,23,17
28,13,28,23,17
28,14,28,23,17
28,14,28,23,17
27,14,27,23,17
27,14,27,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,14,26,23,17
26,13,26,23,17
26,13,26,23,17
26,13,26,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
28,13,28,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
27,13,27,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
28,13,28,23,17
29,13,29,25,17
29,13,29,25,17
29,13,29,25,17
29,13,29,25,17
29,13,29,25,17
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
28,13,28,25,16
28,13,28,25,16
27,13,27,25,16
28,13,28,25,16
28,13,28,25,16
28,13,28,25,16
28,13,28,25,16
28,13,28,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
29,13,29,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,25,16
30,13,30,26,16
30,13,30,26,16
30,13,30,26,15
30,13,30,25,15
30,13,30,25,15
29,13,29,25,15
29,13,29,25,15
29,13,29,25,15
29,13,29,25,15
28,13,28,25,15
29,13,29,25,15
29,13,29,25,15
29,13,29,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,25,15
30,13,30,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
31,13,31,26,15
