Physic_1,Physic_2,Physic_3,Physic_4
64,21,19,33
61,20,19,33
59,20,19,33
57,20,19,33
57,20,19,33
57,20,20,33
57,20,18,33
57,20,18,33
57,20,18,33
57,20,18,33
57,19,18,33
58,19,18,33
59,19,18,33
59,19,18,33
60,19,18,33
60,19,17,33
60,19,17,33
61,18,17,33
61,18,17,33
62,18,17,33
62,18,17,33
63,18,17,33
63,18,17,33
63,18,17,33
64,18,17,33
64,18,16,33
64,18,16,33
64,17,17,33
64,17,17,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
64,17,16,33
65,17,15,33
64,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,17,15,35
71,17,15,36
77,17,15,36
86,17,15,38
96,18,15,38
103,18,14,38
112,19,14,41
132,19,14,48
174,21,14,52
192,24,15,50
198,25,15,51
185,26,15,40
160,24,16,36
137,22,16,34
120,21,16,34
107,20,16,35
103,19,16,36
99,19,16,34
92,19,16,34
86,18,16,33
80,18,15,33
76,18,15,33
73,17,15,33
71,17,15,33
69,17,15,33
68,17,15,33
67,16,14,33
66,16,14,33
65,16,14,32
63,16,14,32
63,15,13,36
73,15,13,39
93,15,13,46
138,17,12,48
166,20,12,48
180,22,12,48
190,23,12,50
200,24,13,49
181,24,13,39
154,23,13,34
129,21,13,33
116,18,13,34
112,17,12,36
111,16,12,36
109,16,12,34
103,16,12,33
95,15,12,32
90,15,11,32
86,14,11,32
83,14,11,32
82,13,11,33
81,13,10,33
81,13,10,33
81,12,10,32
80,12,10,32
79,12,9,32
79,12,9,32
78,12,9,32
78,12,9,32
78,12,9,32
78,12,9,33
80,12,9,33
81,12,9,33
84,12,8,34
87,12,8,34
88,12,8,34
91,13,8,35
94,13,9,35
96,13,9,35
98,13,9,35
100,13,9,35
102,14,9,35
103,14,9,35
105,14,9,35
106,14,9,35
107,15,10,35
107,15,10,35
108,15,10,35
104,15,10,32
95,14,10,32
92,13,11,32
90,13,11,34
91,13,11,33
88,13,11,32
85,13,11,32
83,13,11,32
82,13,12,32
80,13,12,32
79,14,12,32
77,14,12,32
76,14,13,32
75,14,13,32
74,14,13,32
73,14,13,32
72,15,13,32
72,15,14,32
71,15,14,33
71,15,14,33
72,15,14,33
71,15,14,33
70,15,14,33
70,15,14,33
69,16,14,33
68,16,14,33
67,16,14,33
66,16,14,33
66,16,14,33
65,16,14,33
65,16,14,33
65,16,14,36
74,16,14,38
84,17,14,38
92,17,14,38
99,18,14,38
104,19,14,38
109,19,14,38
114,18,14,38
118,19,14,39
115,19,14,34
103,18,14,33
95,17,14,33
91,16,14,34
88,16,14,34
88,16,14,34
87,17,14,37
94,18,14,38
100,19,14,38
105,18,14,38
111,18,14,39
118,19,14,39
123,19,14,39
128,19,14,39
129,20,15,39
131,20,15,39
133,19,15,40
138,18,15,39
131,18,15,34
117,19,15,33
102,18,15,33
95,17,15,33
90,17,15,34
87,17,15,34
83,17,15,33
79,17,15,33
75,17,15,33
72,17,15,33
70,17,15,33
68,17,15,33
67,17,15,33
66,17,15,33
65,17,14,33
65,16,14,33
64,16,14,33
64,16,14,33
64,16,14,33
64,16,14,33
68,16,14,38
82,16,14,38
91,17,14,38
102,18,14,40
115,19,14,41
127,19,14,41
135,19,14,41
143,20,14,41
133,20,14,34
117,20,14,34
106,18,14,34
99,17,15,34
94,17,14,34
92,17,14,34
87,17,14,33
82,16,14,33
79,16,14,33
76,16,14,33
74,16,14,33
71,16,14,32
69,16,14,32
68,16,14,32
67,16,14,32
67,16,14,33
67,16,14,33
67,16,14,33
67,15,14,33
68,15,13,33
69,15,13,33
69,15,13,33
69,15,13,33
70,15,13,33
70,15,13,33
70,14,13,33
70,14,13,33
70,14,13,33
70,14,13,33
71,15,13,33
71,14,12,33
71,14,12,33
71,14,12,33
71,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
72,14,12,33
73,14,11,33
73,13,11,33
73,13,11,33
74,13,11,33
74,13,11,33
75,13,11,33
76,13,11,34
79,13,11,34
82,13,11,35
87,13,11,35
91,14,10,35
94,14,10,36
98,14,10,36
103,14,10,36
105,15,10,36
106,15,10,36
107,15,10,36
109,14,10,36
111,14,10,36
115,15,10,38
121,15,10,41
148,15,10,48
176,17,10,49
197,20,10,49
200,23,10,50
206,24,10,53
211,25,11,53
206,26,11,42
172,25,12,39
147,23,12,34
124,20,12,33
114,18,12,35
111,17,12,36
111,18,12,37
108,18,12,36
107,18,13,36
107,18,13,36
106,18,12,36
106,18,13,36
106,18,13,36
106,17,13,36
108,16,13,36
109,16,13,36
110,16,13,37
114,16,13,37
117,16,13,37
120,17,13,37
121,17,14,37
123,17,14,38
134,18,14,49
191,21,14,60
225,25,14,65
232,27,15,66
231,28,16,65
229,27,16,53
200,26,17,43
177,24,17,39
147,24,18,34
124,22,18,33
111,21,18,34
102,21,18,35
93,21,18,33
85,21,18,33
77,20,18,33
72,20,18,33
68,20,18,33
65,19,18,32
61,20,18,32
59,19,18,32
58,19,18,33
57,19,17,33
57,19,17,33
58,19,17,34
63,19,17,35
67,19,17,36
73,19,17,36
83,20,17,38
89,20,17,38
95,21,17,38
98,22,17,38
102,21,17,38
106,22,17,38
108,22,17,39
112,22,17,39
114,22,17,39
116,22,17,39
119,22,17,39
120,22,17,39
122,21,17,39
125,21,18,39
126,20,18,39
127,21,18,39
128,21,18,39
129,21,18,39
129,21,18,39
130,21,19,39
130,22,19,40
131,22,19,39
127,22,19,38
118,22,19,35
105,22,19,34
93,21,19,34
84,20,19,34
80,21,19,34
75,20,19,34
72,20,19,34
69,20,18,34
67,20,18,34
65,20,18,34
64,20,18,34
63,19,18,33
61,19,18,33
60,19,18,33
59,19,18,33
59,19,18,33
59,19,17,34
61,19,17,34
68,19,17,36
77,20,17,38
86,20,17,39
101,21,17,42
115,22,17,43
133,23,17,45
150,23,17,45
163,24,18,46
171,25,18,46
175,25,18,46
178,26,18,46
181,25,19,46
164,24,19,36
137,24,19,34
116,25,20,34
99,23,20,34
89,22,20,34
84,22,20,35
81,22,20,34
75,22,20,34
71,21,19,34
67,21,19,33
63,21,19,33
60,21,19,33
59,21,19,33
57,21,19,33
57,20,19,33
57,20,19,33
57,20,19,33
57,20,19,33
56,20,19,33
57,20,18,33
57,20,18,33
57,20,18,33
58,19,18,33
59,19,18,33
60,19,18,33
60,19,18,33
61,19,18,33
61,19,18,33
62,19,17,33
62,18,17,33
62,18,17,33
63,18,17,33
63,18,17,33
63,18,17,33
64,18,17,33
63,18,16,33
64,18,16,33
64,17,16,33
64,17,16,33
63,17,16,33
62,18,16,33
62,18,16,33
63,18,16,33
63,17,16,33
63,17,16,33
63,17,16,33
64,17,16,33
68,17,16,36
76,18,16,38
86,18,16,38
95,19,15,39
104,20,16,41
118,20,15,41
127,21,15,42
136,21,16,42
141,21,16,42
148,22,16,43
153,22,16,43
157,22,16,43
162,22,17,43
165,21,17,43
168,21,17,43
169,21,17,43
170,22,18,43
170,22,18,43
170,22,18,43
170,22,18,43
169,22,19,43
169,22,19,43
155,22,19,35
129,23,19,34
111,23,19,34
98,23,19,34
88,22,19,34
83,21,19,34
77,21,19,34
73,21,19,34
69,20,19,34
66,20,19,34
63,20,19,33
61,20,19,33
59,20,19,33
58,20,18,33
57,20,18,33
57,20,18,33
57,20,18,33
57,20,18,33
57,20,18,35
63,20,18,36
72,20,18,38
81,20,18,38
86,21,18,38
91,22,18,38
96,22,18,39
105,22,18,40
120,22,18,50
173,24,18,61
214,27,18,60
211,30,19,58
208,31,19,58
186,30,20,43
159,28,20,39
132,27,21,35
110,26,21,35
98,25,21,35
91,25,21,36
83,24,21,34
75,24,21,34
70,23,21,34
66,23,21,34
63,23,21,34
61,22,20,34
60,22,20,34
58,22,20,34
58,22,20,34
57,21,20,34
56,21,20,34
56,21,19,34
56,21,19,34
56,21,19,34
56,20,18,34
56,20,18,34
57,19,18,34
58,19,18,34
59,19,17,34
59,19,17,34
60,18,16,34
61,18,15,33
61,17,15,33
62,17,14,33
64,16,14,33
66,15,13,34
69,15,13,34
71,15,13,34
73,14,12,34
75,14,12,34
77,14,12,34
78,14,12,34
79,13,11,34
80,13,11,34
80,13,10,32
79,13,10,32
79,12,10,32
79,12,9,33
81,12,8,34
83,11,8,34
91,10,7,36
99,10,6,36
107,10,6,36
113,10,5,36
117,10,5,35
119,11,4,35
119,11,3,34
116,11,3,34
114,11,3,34
112,11,3,34
111,11,3,34
110,11,3,34
110,11,3,34
109,11,3,34
109,11,3,34
108,11,3,34
108,11,3,34
107,11,3,34
107,11,3,34
107,11,3,34
108,11,3,36
115,12,3,37
121,12,3,39
131,13,3,38
133,14,4,38
136,15,4,38
140,16,4,41
152,16,4,42
161,17,4,42
166,18,5,42
168,19,5,42
168,20,5,42
169,21,6,42
169,21,6,43
170,22,6,43
171,22,7,43
166,23,7,42
159,23,8,41
152,23,8,40
146,23,9,40
142,23,9,39
136,22,9,39
133,22,9,39
129,23,10,39
127,23,10,39
125,23,10,39
123,23,10,39
122,23,10,39
121,23,10,39
121,23,10,39
121,22,11,39
121,21,11,39
122,21,11,39
123,19,11,39
125,18,12,38
127,18,12,38
128,18,12,38
128,18,12,37
125,18,12,37
123,18,13,37
122,18,13,37
120,18,13,37
120,17,13,37
119,17,13,37
120,16,14,37
121,16,14,37
121,16,14,37
121,16,14,37
121,16,14,37
121,17,14,37
121,17,14,37
120,17,14,37
119,17,14,37
117,17,15,37
117,17,15,38
122,17,15,39
132,18,15,41
142,18,15,43
161,18,15,49
192,19,15,51
203,20,15,49
206,20,16,49
206,20,16,39
180,20,17,36
157,20,17,33
136,20,17,33
115,20,17,33
104,21,17,33
93,20,17,33
85,20,17,33
80,19,17,33
76,19,17,33
72,19,17,35
75,20,17,36
82,20,17,38
91,21,17,38
96,21,17,35
88,21,17,33
79,21,17,33
74,19,17,33
72,19,17,34
73,19,17,36
79,20,17,38
87,20,17,38
99,21,17,42
115,22,17,44
132,23,17,44
152,23,17,47
168,24,17,47
178,25,18,47
182,26,18,47
184,26,19,47
187,25,19,47
191,25,19,47
192,25,20,47
188,25,20,42
165,25,20,36
135,25,21,34
114,26,21,34
96,25,21,34
87,24,21,34
80,23,21,34
75,23,21,34
70,22,21,33
65,21,21,33
63,21,21,33
61,20,21,33
61,19,21,33
61,18,21,33
61,18,21,33
62,17,21,33
63,17,21,33
64,16,21,33
64,16,20,33
65,16,20,33
66,15,20,33
66,15,20,33
66,15,20,33
67,15,20,33
70,14,20,33
72,14,20,33
74,14,20,33
75,14,20,33
76,14,20,33
77,14,20,33
78,14,20,33
78,14,20,33
78,14,20,33
78,14,20,33
78,14,20,33
78,14,20,33
78,14,20,33
76,15,19,33
75,15,19,33
74,15,19,33
73,15,19,33
72,15,19,33
72,15,19,33
71,15,19,33
71,15,19,33
71,15,19,33
70,15,19,33
70,14,19,33
70,14,19,33
71,14,18,33
71,14,18,33
72,14,18,33
72,14,17,33
73,14,17,33
73,13,17,33
74,13,17,33
74,13,16,33
75,13,16,33
77,13,15,33
79,12,14,33
81,12,14,33
82,12,13,34
86,11,13,34
88,11,12,34
91,11,12,34
93,11,11,34
97,11,11,34
99,10,10,34
101,10,10,34
103,11,10,34
104,11,10,34
105,11,10,34
106,11,10,34
105,11,10,33
104,11,10,33
103,11,10,33
102,11,10,33
102,11,10,33
101,11,10,33
101,11,10,33
101,11,10,33
101,11,10,33
101,11,10,33
101,11,10,33
100,11,10,34
103,11,10,36
112,12,10,41
138,12,10,44
165,14,10,46
182,17,10,46
188,20,10,39
165,22,10,37
142,21,11,33
123,19,11,33
112,16,11,33
107,14,11,35
109,13,11,36
111,12,11,36
113,12,11,34
111,12,11,34
109,12,11,33
105,12,11,34
106,13,11,34
107,13,11,35
110,13,11,36
114,13,11,36
116,13,11,36
119,14,11,38
125,14,11,38
129,15,11,38
133,15,12,38
138,15,12,39
146,16,12,40
152,16,12,40
157,17,12,40
162,17,12,41
154,18,12,33
134,18,12,33
122,17,12,33
112,14,12,33
109,13,12,35
110,12,12,35
112,12,13,35
111,12,13,34
109,12,13,34
106,12,13,33
104,12,13,33
101,12,13,33
99,12,13,33
98,11,12,33
97,11,12,33
97,11,12,33
98,11,11,33
99,11,11,33
100,11,11,33
100,11,10,33
100,11,10,33
101,11,9,33
100,11,9,33
101,11,9,34
104,11,9,34
106,11,8,34
108,11,8,34
107,11,9,33
104,11,9,33
101,12,9,33
99,12,9,33
97,12,8,33
96,11,8,33
95,11,8,33
94,11,8,33
93,12,8,33
92,12,8,33
91,12,8,33
93,12,8,36
103,13,8,43
131,14,8,48
175,17,8,50
200,23,8,54
212,26,8,58
219,27,9,59
218,29,10,59
214,30,11,53
185,30,12,42
159,28,13,38
129,27,13,35
108,26,13,34
96,25,14,34
86,25,14,36
90,24,14,38
97,22,14,39
103,21,14,39
110,19,14,39
116,18,14,39
121,18,14,38
122,19,14,38
123,19,14,38
123,19,14,38
123,19,14,38
124,19,14,38
125,19,14,38
125,19,15,38
123,20,15,34
110,19,15,33
100,18,15,33
93,17,15,34
91,17,15,34
88,17,15,33
82,17,15,33
78,17,14,33
79,17,14,36
88,18,14,38
101,18,14,41
117,18,14,42
133,19,14,43
147,20,15,43
154,21,15,43
159,22,15,43
163,22,15,44
169,21,15,44
165,20,16,35
139,20,16,33
121,20,16,33
108,19,16,33
99,19,16,34
94,18,16,34
89,18,16,34
84,18,16,33
79,18,16,33
76,18,15,33
73,17,16,33
69,17,15,33
68,17,15,33
66,17,16,33
64,17,15,33
64,17,15,33
63,17,15,33
62,17,15,33
62,17,15,33
62,17,15,33
61,17,15,33
61,16,15,33
61,16,15,33
62,16,15,33
63,16,15,33
64,16,15,33
65,16,14,33
65,16,14,33
65,16,14,33
65,16,14,33
65,16,14,33
65,16,14,33
67,16,14,34
69,16,14,34
71,16,14,34
72,16,14,34
73,16,14,34
74,16,14,34
74,16,14,34
74,17,14,34
74,17,14,34
79,16,13,36
89,17,13,38
97,17,13,38
108,17,13,40
119,18,13,40
128,18,13,40
134,19,13,40
138,19,14,40
142,19,14,40
144,20,14,41
148,19,14,41
152,18,14,41
156,17,14,41
159,17,14,39
148,18,14,33
130,19,14,33
115,18,15,33
105,18,15,33
97,17,15,33
90,17,14,33
87,17,14,33
82,16,14,33
79,16,14,33
76,16,14,33
75,16,14,33
73,16,13,33
72,16,13,32
70,15,13,32
69,15,13,33
71,15,13,35
80,15,13,36
88,15,12,38
97,15,12,38
108,16,12,41
123,16,12,42
139,17,12,42
153,18,12,43
166,19,12,44
174,20,11,44
179,22,12,45
183,23,12,46
187,23,12,46
190,23,12,42
166,23,12,36
138,22,12,33
122,20,12,33
110,18,12,35
108,16,12,36
108,16,12,36
108,15,12,35
104,15,12,33
99,14,11,33
94,14,11,33
94,15,11,36
98,15,11,36
105,15,10,37
110,15,10,37
114,14,10,32
104,14,10,32
97,14,10,32
94,12,9,33
93,12,9,33
94,12,9,33
94,12,9,33
93,12,8,33
93,11,8,32
92,11,8,33
92,11,8,33
93,11,8,33
93,11,7,33
92,11,7,33
92,11,7,33
91,11,7,33
91,11,7,33
90,11,7,33
90,11,7,33
90,11,7,33
89,11,7,33
89,11,6,33
89,11,6,33
89,11,6,33
89,11,6,33
89,11,7,33
89,11,7,33
88,11,7,33
88,11,7,33
88,12,7,33
88,12,7,33
88,12,7,33
89,12,7,33
89,11,7,33
89,11,8,33
89,11,8,33
89,11,8,33
88,12,8,33
87,12,8,32
86,12,8,32
85,12,9,33
85,12,9,33
85,12,9,33
85,12,9,33
85,12,10,33
85,12,10,33
85,12,10,33
85,12,10,33
85,12,11,33
85,12,11,34
89,12,11,35
94,13,11,38
104,14,11,42
136,16,11,48
179,19,12,55
214,22,12,60
228,25,13,64
231,27,14,58
200,28,15,44
175,27,15,39
147,25,16,35
125,23,17,33
111,20,17,36
108,20,17,36
104,20,17,36
93,20,18,33
84,20,18,33
76,19,18,33
72,19,18,33
69,19,17,33
66,19,17,33
64,19,17,33
63,19,17,33
61,19,17,33
60,18,17,33
60,18,17,33
59,18,17,33
62,18,17,36
72,18,17,38
84,19,17,38
95,19,17,38
102,20,16,39
109,22,17,40
115,22,17,41
124,21,17,41
130,22,17,41
134,22,17,41
139,22,17,42
143,23,17,42
138,23,17,35
119,22,17,34
104,22,17,34
94,21,17,34
86,20,17,34
82,20,17,34
80,19,17,34
77,19,17,34
73,19,17,33
70,19,17,33
68,19,17,33
66,19,17,33
65,18,17,33
64,18,17,33
64,18,17,33
64,18,17,37
81,19,17,43
107,20,16,45
137,22,16,47
159,24,17,48
174,24,17,48
185,25,17,47
165,26,17,37
135,25,18,35
117,23,18,34
104,21,18,34
99,21,18,36
95,21,18,36
89,20,18,34
81,20,18,34
76,20,18,33
72,20,18,33
68,20,18,33
65,19,18,33
64,19,18,33
62,19,17,33
61,19,17,33
61,19,17,33
60,19,17,33
61,18,17,33
61,18,17,33
61,18,17,33
61,18,17,33
61,18,17,33
61,18,17,33
62,18,17,33
62,18,17,33
62,18,16,33
62,18,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
63,17,16,33
64,17,16,33
64,17,16,33
64,17,15,33
64,17,15,33
65,17,15,33
65,17,15,33
65,17,15,33
65,16,15,33
66,16,15,33
66,16,14,33
66,16,14,33
67,16,14,33
67,16,14,33
68,16,13,33
69,15,13,33
69,15,13,33
70,15,13,33
70,15,13,33
71,15,13,34
74,15,13,34
75,14,12,33
74,14,12,33
74,14,12,33
73,14,12,33
73,14,12,33
73,14,11,33
73,14,11,33
73,13,11,33
74,14,11,35
80,14,11,36
88,14,11,36
95,15,11,37
102,15,11,37
108,16,11,37
113,16,10,37
117,16,11,37
120,16,11,38
126,16,11,38
132,17,11,40
140,17,11,41
151,18,11,43
163,19,11,43
167,20,11,43
169,21,11,43
172,22,12,44
174,22,12,44
176,23,13,44
176,23,13,44
177,21,13,40
159,20,14,33
132,20,14,33
117,19,14,33
107,18,15,34
101,18,15,34
97,17,15,34
92,17,15,33
86,17,15,32
79,17,15,32
75,17,14,32
73,16,14,32
70,16,14,32
68,16,14,32
67,16,14,32
66,16,14,32
65,16,14,32
64,16,14,32
63,16,14,32
63,16,14,32
64,16,14,32
64,16,14,32
69,16,14,36
79,16,14,38
91,16,14,38
99,17,14,38
106,18,14,38
112,19,14,38
117,18,14,38
121,18,14,39
126,19,14,39
130,19,14,39
133,19,14,40
136,20,14,40
139,19,15,40
144,18,15,40
149,18,15,40
153,18,15,40
150,19,15,34
130,19,15,33
111,19,16,33
101,18,15,33
93,17,15,33
89,17,15,33
86,18,15,36
89,19,15,37
94,20,15,38
101,20,15,38
105,19,15,38
109,19,15,38
112,20,15,38
114,20,16,38
116,20,15,39
120,21,16,39
122,20,16,39
126,19,17,39
130,19,16,39
133,19,16,39
136,19,16,39
137,19,17,39
137,20,16,39
138,20,16,39
138,20,17,40
139,20,17,40
139,20,17,40
138,21,17,40
139,21,17,40
138,21,17,39
128,21,18,35
111,22,18,34
98,22,18,34
90,21,18,34
83,20,18,34
79,20,18,34
75,19,18,34
73,20,17,36
77,20,17,38
84,21,17,38
91,22,17,38
95,22,17,38
98,22,17,38
101,22,17,38
104,22,17,38
107,22,18,39
109,22,18,39
112,22,18,39
114,23,18,39
116,22,18,39
119,21,18,39
121,21,18,39
122,21,18,39
123,21,18,39
123,21,18,39
123,21,19,39
116,22,19,35
102,23,19,34
91,24,19,34
82,24,19,34
77,22,19,34
73,21,19,35
72,21,19,35
72,21,19,35
68,20,19,34
65,20,19,34
62,20,19,34
61,20,18,34
60,20,18,34
59,20,18,34
59,20,18,34
59,20,18,34
59,19,18,34
59,19,18,34
59,19,18,34
60,19,18,34
60,19,18,34
60,19,17,34
61,18,17,34
61,18,17,34
62,18,16,34
63,17,16,34
64,17,15,34
64,17,15,34
65,17,15,34
65,17,15,34
65,16,15,33
65,16,14,33
65,16,14,33
64,16,14,33
64,16,14,33
64,16,14,33
67,16,14,38
83,16,14,40
99,16,14,41
117,18,14,42
130,20,14,42
139,20,14,42
145,21,15,42
151,21,15,42
155,21,15,43
160,22,15,43
163,21,15,43
166,20,15,43
169,20,16,43
170,20,16,42
171,20,16,43
174,20,17,43
175,21,17,43
175,21,17,43
176,21,17,43
175,21,18,43
175,22,18,44
176,22,18,44
176,22,19,44
174,22,19,41
157,22,19,35
132,23,19,35
113,23,19,34
102,23,19,34
91,22,19,34
83,21,19,34
78,21,19,34
76,21,19,40
90,22,19,42
112,23,19,45
134,25,19,48
159,26,19,49
173,27,19,49
180,27,20,49
183,28,20,49
184,28,20,49
172,28,21,39
141,27,21,36
117,27,21,36
100,26,21,35
90,25,21,35
82,24,21,35
75,23,21,35
71,23,21,35
69,22,21,34
64,21,21,34
62,20,21,34
62,19,21,34
62,18,21,34
63,18,21,34
65,17,21,34
65,17,21,34
67,16,21,34
67,16,21,34
67,16,21,33
67,15,20,33
67,15,20,33
67,15,20,33
67,15,20,33
68,15,20,33
68,15,20,33
69,15,20,33
69,14,20,33
70,14,20,33
70,14,20,33
70,14,20,33
71,14,19,33
71,14,19,33
71,14,19,33
71,14,19,33
72,14,19,33
72,14,19,33
72,14,18,33
73,14,17,33
73,14,17,33
74,13,17,33
74,13,16,33
75,13,16,33
75,13,16,33
78,12,16,34
80,12,16,34
83,13,15,34
83,12,15,33
82,12,15,33
82,12,14,33
83,12,14,33
84,12,13,34
87,12,13,34
89,12,13,34
90,11,12,34
92,11,12,34
93,11,12,34
95,11,11,34
98,11,11,35
101,11,11,35
105,11,10,35
107,11,10,35
107,11,10,34
106,11,10,34
105,11,10,34
104,11,10,34
104,11,10,34
105,11,10,34
106,11,9,34
108,11,9,34
109,11,9,34
109,11,9,34
109,11,9,34
109,11,9,34
108,11,9,34
107,11,9,34
106,11,9,34
106,11,9,34
105,11,9,33
102,11,9,33
101,11,9,33
100,11,9,33
99,11,9,33
99,11,9,33
99,11,9,34
99,11,9,34
101,11,9,34
101,11,9,34
102,11,9,34
102,11,9,34
102,11,9,34
104,11,9,36
109,12,8,36
112,12,9,36
115,12,9,36
117,13,9,36
119,14,9,37
122,14,9,38
126,14,9,38
128,14,9,38
131,15,9,38
133,15,9,38
136,15,9,38
138,15,9,38
141,15,10,38
143,15,10,38
144,15,10,38
145,16,10,38
145,16,11,38
145,16,11,38
145,16,11,38
144,17,12,38
143,17,12,38
143,17,12,38
143,17,12,39
144,17,12,39
145,17,13,39
145,17,13,39
146,18,13,39
146,18,13,39
146,18,13,39
146,18,14,39
146,18,14,39
145,18,14,35
130,18,14,34
119,17,14,33
108,15,14,33
103,14,14,35
104,14,14,35
105,14,14,35
106,14,14,35
106,14,14,35
107,14,14,36
110,14,15,36
113,14,14,37
117,15,15,37
121,15,15,37
125,15,15,38
128,16,15,38
132,16,15,38
134,16,15,38
138,16,15,39
141,17,15,39
144,17,15,40
147,17,15,40
149,18,15,40
150,18,15,40
152,19,16,40
153,19,16,40
152,19,16,40
151,20,16,40
151,20,16,41
152,20,17,41
152,20,17,41
153,20,17,41
153,20,17,41
153,20,17,41
154,20,18,41
154,20,18,41
153,21,18,41
154,21,18,41
153,21,19,41
146,21,19,36
124,20,19,34
111,19,19,34
103,17,19,34
100,16,19,35
100,15,19,36
101,15,19,36
98,15,19,34
92,15,19,33
88,15,19,33
84,15,19,33
82,14,19,33
79,15,19,35
84,15,19,36
89,16,19,36
96,16,19,38
103,16,18,38
117,16,19,43
138,17,19,43
152,19,19,44
162,20,19,44
166,21,19,44
170,22,19,44
173,22,20,45
179,20,20,45
174,19,20,36
155,19,20,34
132,20,21,33
117,19,21,33
107,17,21,33
102,17,21,34
98,16,20,34
93,16,20,33
89,16,20,33
85,15,20,32
80,15,20,32
77,15,20,32
74,15,20,32
72,15,20,32
70,15,20,32
69,15,20,32
68,15,20,32
67,15,20,32
66,15,20,32
66,15,20,32
65,15,20,32
65,15,20,32
65,15,20,32
66,15,20,32
66,15,20,32
66,15,20,32
67,15,20,32
67,15,19,32
67,15,19,32
67,14,19,32
68,14,19,32
68,14,19,32
68,14,18,32
68,14,18,32
69,14,18,32
69,14,17,33
70,14,17,33
71,13,17,33
72,13,16,33
73,13,16,33
73,13,16,33
74,12,15,33
76,12,15,34
80,12,14,34
85,11,14,34
88,11,13,34
91,12,13,34
92,12,13,33
91,12,13,33
91,11,13,33
92,11,12,34
95,11,12,34
96,11,12,34
96,12,12,34
95,12,12,33
93,12,12,33
92,12,12,33
92,12,12,33
92,11,12,33
93,12,12,36
101,12,12,38
111,13,12,39
126,13,12,43
154,14,12,48
180,17,12,49
197,20,12,49
201,23,12,51
206,24,13,53
208,25,13,53
207,26,14,49
188,26,14,42
163,25,14,39
144,23,15,36
125,21,15,34
112,20,15,34
104,17,16,36
104,15,16,36
107,14,16,37
110,14,16,36
109,14,16,34
104,14,16,33
99,13,16,33
96,13,16,33
92,13,16,33
89,13,16,33
87,13,16,33
85,13,16,33
83,13,16,33
82,13,16,33
81,13,16,33
80,13,16,33
79,13,16,33
78,13,16,33
78,13,15,33
78,12,15,33
78,12,15,33
78,12,15,33
78,12,15,33
79,12,15,33
80,12,14,33
82,12,14,33
83,12,14,33
84,12,13,33
85,11,13,33
86,11,13,34
90,11,12,34
92,11,12,34
94,11,11,34
97,11,11,34
99,11,10,34
100,11,10,33
99,11,10,33
98,11,10,33
98,11,10,33
98,11,10,33
97,11,10,33
97,11,10,33
97,11,10,33
97,11,10,33
97,11,10,33
98,11,10,33
98,11,10,34
105,11,10,42
131,11,10,48
180,13,10,51
212,18,10,54
227,22,10,63
233,26,10,65
232,28,11,64
225,29,12,63
221,30,12,63
220,31,13,63
216,31,14,56
202,30,14,52
197,29,15,51
196,28,15,51
196,27,16,51
196,26,16,48
183,26,17,44
176,25,17,42
159,23,17,35
135,22,18,34
120,19,18,35
114,17,18,36
114,16,18,37
114,15,18,36
112,15,18,35
104,15,18,33
98,15,18,33
92,14,18,32
88,14,18,32
85,14,17,32
82,14,18,32
80,14,17,32
79,14,17,32
77,13,17,32
76,14,17,32
75,14,17,32
74,14,17,32
74,14,17,32
73,14,17,32
72,14,17,32
72,14,17,32
73,14,17,36
81,14,17,38
93,14,17,38
104,15,17,38
111,15,17,38
119,16,17,39
129,16,17,41
143,17,17,41
149,18,17,41
155,19,17,41
157,20,17,42
151,20,17,35
132,20,18,34
117,19,18,34
107,17,18,33
101,15,18,35
102,14,18,35
103,14,18,35
102,14,18,34
97,14,18,33
93,14,18,32
89,14,17,33
86,14,18,33
84,14,18,33
82,14,17,33
81,13,17,33
80,13,17,33
79,13,17,33
78,14,17,34
81,14,17,36
87,14,17,36
95,15,17,36
100,15,17,38
107,15,17,38
116,15,17,38
122,16,17,38
128,16,17,38
130,17,17,38
133,17,17,39
136,17,17,39
141,17,17,41
152,18,17,43
163,19,17,43
170,20,17,44
177,21,17,47
196,22,18,56
226,24,18,66
237,27,18,69
231,29,19,66
228,29,19,65
213,29,20,48
182,28,20,43
161,26,20,39
139,24,21,37
123,22,21,36
115,20,21,36
113,18,21,38
113,17,20,37
110,17,20,36
106,17,20,34
97,16,20,34
93,15,19,33
89,15,18,33
85,14,18,33
83,14,18,33
82,14,17,33
80,13,17,32
78,13,16,34
80,13,16,33
79,13,15,33
79,13,15,33
79,12,14,33
80,12,14,33
81,12,14,33
82,12,13,33
84,12,13,33
85,12,13,33
86,12,13,33
86,12,12,33
87,11,12,33
88,11,12,33
88,11,12,33
89,11,12,33
92,11,11,34
93,11,11,34
97,11,11,35
101,11,11,35
105,12,11,35
107,12,11,35
109,12,11,35
111,13,11,35
112,13,11,36
113,14,11,36
114,14,11,36
116,14,12,36
117,14,12,36
119,15,12,36
120,15,12,36
